Finetuning score threshold: -574.06
Learning rate before schedule: 1e-05
Learning rate after schedule: 9.12870929175277e-06
Finetuning with 5252 chats
Extracting prompt in train dataset: 100%|██████████| 5252/5252 [00:00<00:00, 5391.63 examples/s]
Applying chat template to train dataset: 100%|██████████| 5252/5252 [00:01<00:00, 3294.40 examples/s]
Tokenizing train dataset: 100%|██████████| 5252/5252 [00:20<00:00, 261.07 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 128009, 'pad_token_id': 128009}.
                                                  
{'loss': 0.6931, 'grad_norm': 12.902599334716797, 'learning_rate': 9.12870929175277e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -332.078857421875, 'logps/rejected': -316.37432861328125, 'logits/chosen': 2.197965383529663, 'logits/rejected': 2.2209181785583496, 'epoch': 0.01}
{'loss': 0.6638, 'grad_norm': 9.139538764953613, 'learning_rate': 9.103705279426351e-06, 'rewards/chosen': 0.3228153586387634, 'rewards/rejected': 0.2232467532157898, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.09956855326890945, 'logps/chosen': -334.692626953125, 'logps/rejected': -357.7598876953125, 'logits/chosen': 2.264449119567871, 'logits/rejected': 2.2800700664520264, 'epoch': 0.07}
{'loss': 0.7394, 'grad_norm': 14.549012184143066, 'learning_rate': 9.098957620207873e-06, 'rewards/chosen': 0.3068471848964691, 'rewards/rejected': 0.34642523527145386, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.03957805782556534, 'logps/chosen': -301.4473876953125, 'logps/rejected': -348.6896057128906, 'logits/chosen': 2.252171516418457, 'logits/rejected': 2.204285144805908, 'epoch': 0.08}
{'loss': 0.7002, 'grad_norm': 8.966867446899414, 'learning_rate': 9.093798993133898e-06, 'rewards/chosen': 0.3408302366733551, 'rewards/rejected': 0.38375797867774963, 'rewards/accuracies': 0.59375, 'rewards/margins': -0.04292774945497513, 'logps/chosen': -314.6466979980469, 'logps/rejected': -328.2001647949219, 'logits/chosen': 2.242464542388916, 'logits/rejected': 2.279629707336426, 'epoch': 0.09}
{'loss': 0.6932, 'grad_norm': 7.095648765563965, 'learning_rate': 9.088229865727144e-06, 'rewards/chosen': 0.36383306980133057, 'rewards/rejected': 0.4258297085762024, 'rewards/accuracies': 0.40625, 'rewards/margins': -0.06199664995074272, 'logps/chosen': -325.0688781738281, 'logps/rejected': -319.196533203125, 'logits/chosen': 2.1861624717712402, 'logits/rejected': 2.181654930114746, 'epoch': 0.09}
{'loss': 0.7226, 'grad_norm': 9.985316276550293, 'learning_rate': 9.082250742713682e-06, 'rewards/chosen': 0.4183025360107422, 'rewards/rejected': 0.4376317858695984, 'rewards/accuracies': 0.46875, 'rewards/margins': -0.019329262897372246, 'logps/chosen': -312.30322265625, 'logps/rejected': -355.740966796875, 'logits/chosen': 2.2338011264801025, 'logits/rejected': 2.1533379554748535, 'epoch': 0.1}
{'loss': 0.6652, 'grad_norm': 7.325350284576416, 'learning_rate': 9.075862165977195e-06, 'rewards/chosen': 0.4349406957626343, 'rewards/rejected': 0.3624565303325653, 'rewards/accuracies': 0.625, 'rewards/margins': 0.07248421013355255, 'logps/chosen': -320.88897705078125, 'logps/rejected': -353.9776611328125, 'logits/chosen': 2.248417854309082, 'logits/rejected': 2.1873323917388916, 'epoch': 0.1}
{'loss': 0.6905, 'grad_norm': 5.580451488494873, 'learning_rate': 9.069064714509871e-06, 'rewards/chosen': 0.4962505102157593, 'rewards/rejected': 0.4632749557495117, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.03297557309269905, 'logps/chosen': -336.78289794921875, 'logps/rejected': -338.887939453125, 'logits/chosen': 2.309189796447754, 'logits/rejected': 2.181753158569336, 'epoch': 0.11}
{'loss': 0.698, 'grad_norm': 6.641034126281738, 'learning_rate': 9.061859004359919e-06, 'rewards/chosen': 0.4513816833496094, 'rewards/rejected': 0.44841042160987854, 'rewards/accuracies': 0.46875, 'rewards/margins': 0.002971263602375984, 'logps/chosen': -316.9246520996094, 'logps/rejected': -351.8969421386719, 'logits/chosen': 2.209378480911255, 'logits/rejected': 2.179813861846924, 'epoch': 0.12}
{'loss': 0.6703, 'grad_norm': 6.145529747009277, 'learning_rate': 9.054245688575745e-06, 'rewards/chosen': 0.5491781234741211, 'rewards/rejected': 0.4238285422325134, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.12534961104393005, 'logps/chosen': -321.2135314941406, 'logps/rejected': -323.6388244628906, 'logits/chosen': 2.2573060989379883, 'logits/rejected': 2.175722360610962, 'epoch': 0.12}
{'loss': 0.6771, 'grad_norm': 7.339221000671387, 'learning_rate': 9.046225457146766e-06, 'rewards/chosen': 0.49758201837539673, 'rewards/rejected': 0.4520872235298157, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.045494839549064636, 'logps/chosen': -323.75421142578125, 'logps/rejected': -333.1977233886719, 'logits/chosen': 2.2381362915039062, 'logits/rejected': 2.244539737701416, 'epoch': 0.13}
{'loss': 0.6709, 'grad_norm': 7.25063419342041, 'learning_rate': 9.037799036940876e-06, 'rewards/chosen': 0.5526266098022461, 'rewards/rejected': 0.37627774477005005, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.17634887993335724, 'logps/chosen': -307.4457702636719, 'logps/rejected': -336.2368469238281, 'logits/chosen': 2.2168562412261963, 'logits/rejected': 2.264803409576416, 'epoch': 0.13}
{'loss': 0.6771, 'grad_norm': 5.57601261138916, 'learning_rate': 9.02896719163857e-06, 'rewards/chosen': 0.595102846622467, 'rewards/rejected': 0.4857591688632965, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.10934370756149292, 'logps/chosen': -311.95782470703125, 'logps/rejected': -350.8892517089844, 'logits/chosen': 2.207231283187866, 'logits/rejected': 2.226102113723755, 'epoch': 0.14}
{'loss': 0.6812, 'grad_norm': 6.612320423126221, 'learning_rate': 9.01973072166373e-06, 'rewards/chosen': 0.58148193359375, 'rewards/rejected': 0.48641395568847656, 'rewards/accuracies': 0.625, 'rewards/margins': 0.09506796300411224, 'logps/chosen': -281.0395812988281, 'logps/rejected': -365.6808776855469, 'logits/chosen': 2.2775895595550537, 'logits/rejected': 2.232530355453491, 'epoch': 0.15}
{'loss': 0.6663, 'grad_norm': 7.312343120574951, 'learning_rate': 9.010090464111088e-06, 'rewards/chosen': 0.5359712243080139, 'rewards/rejected': 0.4240536093711853, 'rewards/accuracies': 0.625, 'rewards/margins': 0.11191768944263458, 'logps/chosen': -308.63250732421875, 'logps/rejected': -333.7770690917969, 'logits/chosen': 2.1660940647125244, 'logits/rejected': 2.24652361869812, 'epoch': 0.15}
{'loss': 0.6665, 'grad_norm': 7.428614616394043, 'learning_rate': 9.000047292670358e-06, 'rewards/chosen': 0.4791299104690552, 'rewards/rejected': 0.40360432863235474, 'rewards/accuracies': 0.46875, 'rewards/margins': 0.07552557438611984, 'logps/chosen': -318.9469299316406, 'logps/rejected': -333.429931640625, 'logits/chosen': 2.2707130908966064, 'logits/rejected': 2.1682658195495605, 'epoch': 0.16}
{'loss': 0.6885, 'grad_norm': 6.480087757110596, 'learning_rate': 8.989602117547053e-06, 'rewards/chosen': 0.4848829209804535, 'rewards/rejected': 0.44814375042915344, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.03673916310071945, 'logps/chosen': -325.15667724609375, 'logps/rejected': -359.22125244140625, 'logits/chosen': 2.257261037826538, 'logits/rejected': 2.1788644790649414, 'epoch': 0.16}
{'loss': 0.6764, 'grad_norm': 10.098174095153809, 'learning_rate': 8.978755885379997e-06, 'rewards/chosen': 0.5087299346923828, 'rewards/rejected': 0.36466407775878906, 'rewards/accuracies': 0.625, 'rewards/margins': 0.14406585693359375, 'logps/chosen': -308.0193786621094, 'logps/rejected': -365.8255310058594, 'logits/chosen': 2.269667625427246, 'logits/rejected': 2.1345207691192627, 'epoch': 0.17}
{'loss': 0.6795, 'grad_norm': 7.103507995605469, 'learning_rate': 8.967509579155525e-06, 'rewards/chosen': 0.4993467628955841, 'rewards/rejected': 0.4365215301513672, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.06282521039247513, 'logps/chosen': -320.798095703125, 'logps/rejected': -360.89105224609375, 'logits/chosen': 2.351628541946411, 'logits/rejected': 2.220247507095337, 'epoch': 0.18}
{'loss': 0.6476, 'grad_norm': 8.437341690063477, 'learning_rate': 8.955864218118407e-06, 'rewards/chosen': 0.4929521679878235, 'rewards/rejected': 0.31285572052001953, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.18009641766548157, 'logps/chosen': -303.5711669921875, 'logps/rejected': -336.1613464355469, 'logits/chosen': 2.2568728923797607, 'logits/rejected': 2.2741081714630127, 'epoch': 0.18}
{'loss': 0.6574, 'grad_norm': 7.688248634338379, 'learning_rate': 8.943820857679464e-06, 'rewards/chosen': 0.4893113970756531, 'rewards/rejected': 0.34213101863861084, 'rewards/accuracies': 0.625, 'rewards/margins': 0.14718036353588104, 'logps/chosen': -323.95013427734375, 'logps/rejected': -344.7634582519531, 'logits/chosen': 2.204387664794922, 'logits/rejected': 2.2562038898468018, 'epoch': 0.19}
{'loss': 0.6707, 'grad_norm': 9.639275550842285, 'learning_rate': 8.931380589319921e-06, 'rewards/chosen': 0.4234998822212219, 'rewards/rejected': 0.3295332193374634, 'rewards/accuracies': 0.625, 'rewards/margins': 0.09396667778491974, 'logps/chosen': -285.9124755859375, 'logps/rejected': -360.371337890625, 'logits/chosen': 2.2713098526000977, 'logits/rejected': 2.3033342361450195, 'epoch': 0.19}
{'loss': 0.6316, 'grad_norm': 10.615080833435059, 'learning_rate': 8.918544540492487e-06, 'rewards/chosen': 0.4309272766113281, 'rewards/rejected': 0.19575826823711395, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.23516903817653656, 'logps/chosen': -287.1734924316406, 'logps/rejected': -349.7815246582031, 'logits/chosen': 2.3135476112365723, 'logits/rejected': 2.2441365718841553, 'epoch': 0.2}
{'loss': 0.6774, 'grad_norm': 10.406084060668945, 'learning_rate': 8.905313874519178e-06, 'rewards/chosen': 0.3657875061035156, 'rewards/rejected': 0.2634013891220093, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.10238609462976456, 'logps/chosen': -310.445068359375, 'logps/rejected': -318.09716796875, 'logits/chosen': 2.256667137145996, 'logits/rejected': 2.2169928550720215, 'epoch': 0.21}
{'loss': 0.6339, 'grad_norm': 11.312028884887695, 'learning_rate': 8.891689790485878e-06, 'rewards/chosen': 0.4262451231479645, 'rewards/rejected': 0.21953926980495453, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.20670588314533234, 'logps/chosen': -301.7919921875, 'logps/rejected': -385.48223876953125, 'logits/chosen': 2.313516139984131, 'logits/rejected': 2.23956298828125, 'epoch': 0.21}
{'loss': 0.5884, 'grad_norm': 12.905465126037598, 'learning_rate': 8.877673523133668e-06, 'rewards/chosen': 0.37616389989852905, 'rewards/rejected': 0.01792984828352928, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.3582340478897095, 'logps/chosen': -323.616455078125, 'logps/rejected': -315.0035095214844, 'logits/chosen': 2.3364808559417725, 'logits/rejected': 2.281550168991089, 'epoch': 0.22}
{'loss': 0.6527, 'grad_norm': 12.756928443908691, 'learning_rate': 8.863266342746938e-06, 'rewards/chosen': 0.3880748748779297, 'rewards/rejected': 0.1966266632080078, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.19144822657108307, 'logps/chosen': -317.67730712890625, 'logps/rejected': -360.02203369140625, 'logits/chosen': 2.2821478843688965, 'logits/rejected': 2.277111053466797, 'epoch': 0.23}
{'loss': 0.6385, 'grad_norm': 15.430731773376465, 'learning_rate': 8.848469555038232e-06, 'rewards/chosen': 0.22391092777252197, 'rewards/rejected': 0.07365857809782028, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.1502523273229599, 'logps/chosen': -302.87750244140625, 'logps/rejected': -346.0061950683594, 'logits/chosen': 2.25681471824646, 'logits/rejected': 2.2610983848571777, 'epoch': 0.23}
{'loss': 0.6585, 'grad_norm': 13.794655799865723, 'learning_rate': 8.833284501029946e-06, 'rewards/chosen': 0.2979370057582855, 'rewards/rejected': 0.10668201744556427, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.19125497341156006, 'logps/chosen': -305.1098937988281, 'logps/rejected': -325.0360107421875, 'logits/chosen': 2.2889504432678223, 'logits/rejected': 2.3478217124938965, 'epoch': 0.24}
{'loss': 0.6691, 'grad_norm': 16.98345947265625, 'learning_rate': 8.817712556932765e-06, 'rewards/chosen': 0.18182353675365448, 'rewards/rejected': 0.10080641508102417, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.08101711422204971, 'logps/chosen': -310.2054443359375, 'logps/rejected': -396.04833984375, 'logits/chosen': 2.221109390258789, 'logits/rejected': 2.2809910774230957, 'epoch': 0.24}
{'loss': 0.7025, 'grad_norm': 26.63268280029297, 'learning_rate': 8.801755134020952e-06, 'rewards/chosen': 0.1332487165927887, 'rewards/rejected': 0.04387016221880913, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.08937854319810867, 'logps/chosen': -349.9610290527344, 'logps/rejected': -353.7842712402344, 'logits/chosen': 2.233281135559082, 'logits/rejected': 2.2762036323547363, 'epoch': 0.25}
{'loss': 0.6324, 'grad_norm': 18.319931030273438, 'learning_rate': 8.785413678504444e-06, 'rewards/chosen': 0.13604393601417542, 'rewards/rejected': 0.03810539096593857, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.09793853759765625, 'logps/chosen': -337.333251953125, 'logps/rejected': -331.3348083496094, 'logits/chosen': 2.2665464878082275, 'logits/rejected': 2.334883451461792, 'epoch': 0.26}
{'loss': 0.5369, 'grad_norm': 18.927589416503906, 'learning_rate': 8.768689671397778e-06, 'rewards/chosen': 0.2297786921262741, 'rewards/rejected': -0.15310688316822052, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.38288557529449463, 'logps/chosen': -301.0325622558594, 'logps/rejected': -345.3099670410156, 'logits/chosen': 2.3589608669281006, 'logits/rejected': 2.4221982955932617, 'epoch': 0.26}
{'loss': 0.6273, 'grad_norm': 36.551692962646484, 'learning_rate': 8.751584628385873e-06, 'rewards/chosen': 0.07123757153749466, 'rewards/rejected': -0.14639683067798615, 'rewards/accuracies': 0.75, 'rewards/margins': 0.2176344096660614, 'logps/chosen': -341.8672180175781, 'logps/rejected': -352.2291259765625, 'logits/chosen': 2.221346139907837, 'logits/rejected': 2.2501566410064697, 'epoch': 0.27}
{'loss': 0.64, 'grad_norm': 20.792388916015625, 'learning_rate': 8.734100099686657e-06, 'rewards/chosen': 0.13686180114746094, 'rewards/rejected': -0.016616445034742355, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.1534782499074936, 'logps/chosen': -361.9555358886719, 'logps/rejected': -348.1381530761719, 'logits/chosen': 2.2421462535858154, 'logits/rejected': 2.2398681640625, 'epoch': 0.27}
{'loss': 0.6526, 'grad_norm': 38.38663101196289, 'learning_rate': 8.716237669910587e-06, 'rewards/chosen': 0.16113585233688354, 'rewards/rejected': -0.18298949301242828, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.344125360250473, 'logps/chosen': -310.91357421875, 'logps/rejected': -364.37957763671875, 'logits/chosen': 2.32732892036438, 'logits/rejected': 2.2384467124938965, 'epoch': 0.28}
{'loss': 0.594, 'grad_norm': 47.9509162902832, 'learning_rate': 8.697998957917016e-06, 'rewards/chosen': 0.07867643237113953, 'rewards/rejected': -0.27230891585350037, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.3509853780269623, 'logps/chosen': -337.4248962402344, 'logps/rejected': -353.6689453125, 'logits/chosen': 2.2892470359802246, 'logits/rejected': 2.3128466606140137, 'epoch': 0.29}
{'loss': 0.5969, 'grad_norm': 21.866117477416992, 'learning_rate': 8.679385616667495e-06, 'rewards/chosen': 0.06509952992200851, 'rewards/rejected': -0.09416180104017258, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.1592613011598587, 'logps/chosen': -308.9617919921875, 'logps/rejected': -346.83477783203125, 'logits/chosen': 2.2911970615386963, 'logits/rejected': 2.3465263843536377, 'epoch': 0.29}
{'loss': 0.6199, 'grad_norm': 47.11101531982422, 'learning_rate': 8.660399333075954e-06, 'rewards/chosen': 0.10958423465490341, 'rewards/rejected': -0.18838080763816833, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.29796504974365234, 'logps/chosen': -315.8276062011719, 'logps/rejected': -337.70782470703125, 'logits/chosen': 2.262418270111084, 'logits/rejected': 2.248098850250244, 'epoch': 0.3}
{'loss': 0.6478, 'grad_norm': 35.06913375854492, 'learning_rate': 8.64104182785583e-06, 'rewards/chosen': 0.10330390930175781, 'rewards/rejected': -0.21168825030326843, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.31499215960502625, 'logps/chosen': -353.1888122558594, 'logps/rejected': -339.7353820800781, 'logits/chosen': 2.2690327167510986, 'logits/rejected': 2.2479465007781982, 'epoch': 0.3}
{'loss': 0.7004, 'grad_norm': 29.2721004486084, 'learning_rate': 8.621314855364106e-06, 'rewards/chosen': 0.07357330620288849, 'rewards/rejected': -0.10264072567224503, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.17621400952339172, 'logps/chosen': -301.53302001953125, 'logps/rejected': -325.0449523925781, 'logits/chosen': 2.2742702960968018, 'logits/rejected': 2.2491562366485596, 'epoch': 0.31}
{'loss': 0.6003, 'grad_norm': 23.757904052734375, 'learning_rate': 8.601220203442326e-06, 'rewards/chosen': 0.18524761497974396, 'rewards/rejected': -0.06565284729003906, 'rewards/accuracies': 0.625, 'rewards/margins': 0.2509004771709442, 'logps/chosen': -322.9834289550781, 'logps/rejected': -328.41973876953125, 'logits/chosen': 2.2299551963806152, 'logits/rejected': 2.2513186931610107, 'epoch': 0.32}
{'loss': 0.5882, 'grad_norm': 21.611610412597656, 'learning_rate': 8.580759693254563e-06, 'rewards/chosen': 0.08218078315258026, 'rewards/rejected': -0.1231258437037468, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.20530661940574646, 'logps/chosen': -312.6160583496094, 'logps/rejected': -335.4028015136719, 'logits/chosen': 2.289393663406372, 'logits/rejected': 2.228268623352051, 'epoch': 0.32}
{'loss': 0.4837, 'grad_norm': 20.70977210998535, 'learning_rate': 8.559935179122357e-06, 'rewards/chosen': 0.09458751976490021, 'rewards/rejected': -0.32729893922805786, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4218864440917969, 'logps/chosen': -323.51715087890625, 'logps/rejected': -350.75830078125, 'logits/chosen': 2.24863600730896, 'logits/rejected': 2.216621160507202, 'epoch': 0.33}
{'loss': 0.6271, 'grad_norm': 27.122159957885742, 'learning_rate': 8.538748548356677e-06, 'rewards/chosen': 0.09558124095201492, 'rewards/rejected': -0.07765960693359375, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.17324085533618927, 'logps/chosen': -315.0787353515625, 'logps/rejected': -365.146728515625, 'logits/chosen': 2.2899227142333984, 'logits/rejected': 2.279147148132324, 'epoch': 0.34}
{'loss': 0.5093, 'grad_norm': 15.083545684814453, 'learning_rate': 8.517201721086861e-06, 'rewards/chosen': 0.3016378581523895, 'rewards/rejected': -0.15060749650001526, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4522453248500824, 'logps/chosen': -305.40533447265625, 'logps/rejected': -343.0888977050781, 'logits/chosen': 2.26991605758667, 'logits/rejected': 2.27425479888916, 'epoch': 0.34}
{'loss': 0.5056, 'grad_norm': 19.215547561645508, 'learning_rate': 8.495296650086598e-06, 'rewards/chosen': 0.1699579358100891, 'rewards/rejected': -0.15991094708442688, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.329868882894516, 'logps/chosen': -329.50445556640625, 'logps/rejected': -355.37664794921875, 'logits/chosen': 2.333155393600464, 'logits/rejected': 2.3408560752868652, 'epoch': 0.35}
{'loss': 0.6696, 'grad_norm': 47.87430191040039, 'learning_rate': 8.473035320596962e-06, 'rewards/chosen': 0.10344468057155609, 'rewards/rejected': -0.17062529921531677, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.27406996488571167, 'logps/chosen': -306.7220764160156, 'logps/rejected': -346.4031677246094, 'logits/chosen': 2.2960519790649414, 'logits/rejected': 2.2159345149993896, 'epoch': 0.35}
{'loss': 0.5741, 'grad_norm': 31.174596786499023, 'learning_rate': 8.450419750146473e-06, 'rewards/chosen': 0.19268359243869781, 'rewards/rejected': -0.23357202112674713, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.42625561356544495, 'logps/chosen': -325.7757263183594, 'logps/rejected': -375.4450378417969, 'logits/chosen': 2.2885549068450928, 'logits/rejected': 2.276470899581909, 'epoch': 0.36}
{'loss': 0.6499, 'grad_norm': 25.297740936279297, 'learning_rate': 8.42745198836826e-06, 'rewards/chosen': 0.03118152543902397, 'rewards/rejected': -0.11409207433462143, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.1452735811471939, 'logps/chosen': -320.0824890136719, 'logps/rejected': -349.2414855957031, 'logits/chosen': 2.282325267791748, 'logits/rejected': 2.2409145832061768, 'epoch': 0.37}
{'loss': 0.6016, 'grad_norm': 25.390974044799805, 'learning_rate': 8.404134116814308e-06, 'rewards/chosen': 0.2642463743686676, 'rewards/rejected': -0.0745939388871193, 'rewards/accuracies': 0.625, 'rewards/margins': 0.3388403058052063, 'logps/chosen': -323.5577392578125, 'logps/rejected': -334.904296875, 'logits/chosen': 2.265563726425171, 'logits/rejected': 2.2808313369750977, 'epoch': 0.37}
{'loss': 0.5026, 'grad_norm': 25.573110580444336, 'learning_rate': 8.380468248766797e-06, 'rewards/chosen': 0.17280960083007812, 'rewards/rejected': -0.2654609680175781, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.43827056884765625, 'logps/chosen': -317.5178527832031, 'logps/rejected': -362.48553466796875, 'logits/chosen': 2.3437037467956543, 'logits/rejected': 2.20939302444458, 'epoch': 0.38}
{'loss': 0.5513, 'grad_norm': 21.182525634765625, 'learning_rate': 8.35645652904658e-06, 'rewards/chosen': 0.19969728589057922, 'rewards/rejected': -0.1999286562204361, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.3996259570121765, 'logps/chosen': -312.228759765625, 'logps/rejected': -335.0380554199219, 'logits/chosen': 2.282583236694336, 'logits/rejected': 2.2535147666931152, 'epoch': 0.38}
