Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.00it/s]
Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.83it/s]
Finetuning score threshold: -604.7394299999999
Learning rate before schedule: 1e-05
Learning rate after schedule: 9.12870929175277e-06
Finetuning with 2559 chats
Extracting prompt in train dataset: 100%|██████████| 2559/2559 [00:00<00:00, 5322.33 examples/s]
Applying chat template to train dataset: 100%|██████████| 2559/2559 [00:00<00:00, 4233.71 examples/s]
Tokenizing train dataset: 100%|██████████| 2559/2559 [00:10<00:00, 246.48 examples/s]
                                                  
{'loss': 0.6931, 'grad_norm': 14.17176342010498, 'learning_rate': 9.12870929175277e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -284.1090087890625, 'logps/rejected': -268.5891418457031, 'logits/chosen': 26.461450576782227, 'logits/rejected': 26.376178741455078, 'epoch': 0.01}
{'loss': 0.6455, 'grad_norm': 86.03230285644531, 'learning_rate': 9.002595809553971e-06, 'rewards/chosen': 0.2103719711303711, 'rewards/rejected': -1.6633646488189697, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.8737366199493408, 'logps/chosen': -304.40789794921875, 'logps/rejected': -279.3982849121094, 'logits/chosen': 26.541481018066406, 'logits/rejected': 25.900371551513672, 'epoch': 0.16}
{'loss': 0.252, 'grad_norm': 24.882343292236328, 'learning_rate': 8.98082005843671e-06, 'rewards/chosen': 0.5313514471054077, 'rewards/rejected': -2.174741506576538, 'rewards/accuracies': 0.9375, 'rewards/margins': 2.7060930728912354, 'logps/chosen': -298.9784851074219, 'logps/rejected': -286.52349853515625, 'logits/chosen': 26.880170822143555, 'logits/rejected': 26.25166130065918, 'epoch': 0.18}
{'loss': 0.2206, 'grad_norm': 12.272077560424805, 'learning_rate': 8.957341675831644e-06, 'rewards/chosen': 0.67727130651474, 'rewards/rejected': -2.0026934146881104, 'rewards/accuracies': 0.8125, 'rewards/margins': 2.679964780807495, 'logps/chosen': -288.383056640625, 'logps/rejected': -273.7309265136719, 'logits/chosen': 26.431846618652344, 'logits/rejected': 25.954586029052734, 'epoch': 0.19}
{'loss': 0.2127, 'grad_norm': 6.098968505859375, 'learning_rate': 8.932169713102199e-06, 'rewards/chosen': 0.3845943510532379, 'rewards/rejected': -2.2185537815093994, 'rewards/accuracies': 0.8125, 'rewards/margins': 2.6031482219696045, 'logps/chosen': -293.44580078125, 'logps/rejected': -275.8821716308594, 'logits/chosen': 25.860029220581055, 'logits/rejected': 25.731983184814453, 'epoch': 0.2}
{'loss': 0.123, 'grad_norm': 5.1058783531188965, 'learning_rate': 8.905313874519178e-06, 'rewards/chosen': 0.8408481478691101, 'rewards/rejected': -2.217376232147217, 'rewards/accuracies': 0.96875, 'rewards/margins': 3.058224678039551, 'logps/chosen': -312.1768798828125, 'logps/rejected': -260.28948974609375, 'logits/chosen': 26.71499252319336, 'logits/rejected': 25.975969314575195, 'epoch': 0.21}
{'loss': 0.1189, 'grad_norm': 1.9760870933532715, 'learning_rate': 8.87678451351958e-06, 'rewards/chosen': 0.6728834509849548, 'rewards/rejected': -2.5768508911132812, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.2497341632843018, 'logps/chosen': -310.008544921875, 'logps/rejected': -272.97955322265625, 'logits/chosen': 26.617652893066406, 'logits/rejected': 25.968952178955078, 'epoch': 0.23}
{'loss': 0.1521, 'grad_norm': 2.0042572021484375, 'learning_rate': 8.846592628715147e-06, 'rewards/chosen': 0.8103961944580078, 'rewards/rejected': -2.366116523742676, 'rewards/accuracies': 0.875, 'rewards/margins': 3.1765124797821045, 'logps/chosen': -294.5594177246094, 'logps/rejected': -285.1668701171875, 'logits/chosen': 26.62177276611328, 'logits/rejected': 26.135053634643555, 'epoch': 0.24}
{'loss': 0.2035, 'grad_norm': 6.015287399291992, 'learning_rate': 8.814749859652205e-06, 'rewards/chosen': 0.8204411268234253, 'rewards/rejected': -2.4052321910858154, 'rewards/accuracies': 0.84375, 'rewards/margins': 3.225673198699951, 'logps/chosen': -309.988037109375, 'logps/rejected': -266.6414489746094, 'logits/chosen': 26.439619064331055, 'logits/rejected': 26.05121421813965, 'epoch': 0.25}
{'loss': 0.0846, 'grad_norm': 0.8468492031097412, 'learning_rate': 8.78126848232438e-06, 'rewards/chosen': 1.093003511428833, 'rewards/rejected': -3.1514997482299805, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.244503021240234, 'logps/chosen': -289.5148010253906, 'logps/rejected': -253.0026092529297, 'logits/chosen': 26.156633377075195, 'logits/rejected': 25.514774322509766, 'epoch': 0.26}
{'loss': 0.1357, 'grad_norm': 1.8228439092636108, 'learning_rate': 8.746161404439978e-06, 'rewards/chosen': 1.0322552919387817, 'rewards/rejected': -3.031728744506836, 'rewards/accuracies': 0.875, 'rewards/margins': 4.063983917236328, 'logps/chosen': -288.39154052734375, 'logps/rejected': -282.6478576660156, 'logits/chosen': 26.31517219543457, 'logits/rejected': 25.966203689575195, 'epoch': 0.28}
{'loss': 0.5252, 'grad_norm': 132.44578552246094, 'learning_rate': 8.70944216044582e-06, 'rewards/chosen': 0.8111966848373413, 'rewards/rejected': -2.6309330463409424, 'rewards/accuracies': 0.875, 'rewards/margins': 3.4421298503875732, 'logps/chosen': -282.05364990234375, 'logps/rejected': -278.83856201171875, 'logits/chosen': 26.27622413635254, 'logits/rejected': 25.98780632019043, 'epoch': 0.29}
{'loss': 0.2257, 'grad_norm': 1.815051555633545, 'learning_rate': 8.671124906309448e-06, 'rewards/chosen': 1.1253854036331177, 'rewards/rejected': -2.29530668258667, 'rewards/accuracies': 0.8125, 'rewards/margins': 3.420692205429077, 'logps/chosen': -287.58209228515625, 'logps/rejected': -269.72918701171875, 'logits/chosen': 26.409391403198242, 'logits/rejected': 26.131202697753906, 'epoch': 0.3}
{'loss': 0.1948, 'grad_norm': 3.605398416519165, 'learning_rate': 8.631224414061731e-06, 'rewards/chosen': 1.2733490467071533, 'rewards/rejected': -2.785717010498047, 'rewards/accuracies': 0.96875, 'rewards/margins': 4.059065818786621, 'logps/chosen': -283.7272033691406, 'logps/rejected': -296.015380859375, 'logits/chosen': 26.13971710205078, 'logits/rejected': 25.810775756835938, 'epoch': 0.31}
{'loss': 0.1253, 'grad_norm': 3.494272232055664, 'learning_rate': 8.589756066101973e-06, 'rewards/chosen': 0.9500877857208252, 'rewards/rejected': -3.454451560974121, 'rewards/accuracies': 1.0, 'rewards/margins': 4.404539108276367, 'logps/chosen': -276.10174560546875, 'logps/rejected': -273.46533203125, 'logits/chosen': 26.15321159362793, 'logits/rejected': 25.797876358032227, 'epoch': 0.33}
{'loss': 0.1752, 'grad_norm': 1.7961419820785522, 'learning_rate': 8.546735849267701e-06, 'rewards/chosen': 1.3993613719940186, 'rewards/rejected': -2.903592586517334, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.302953720092773, 'logps/chosen': -287.5936584472656, 'logps/rejected': -268.1209716796875, 'logits/chosen': 26.423738479614258, 'logits/rejected': 25.89832878112793, 'epoch': 0.34}
{'loss': 0.1347, 'grad_norm': 1.3628088235855103, 'learning_rate': 8.50218034867143e-06, 'rewards/chosen': 1.2710063457489014, 'rewards/rejected': -3.334474802017212, 'rewards/accuracies': 0.90625, 'rewards/margins': 4.6054816246032715, 'logps/chosen': -299.7945861816406, 'logps/rejected': -279.3087463378906, 'logits/chosen': 26.605348587036133, 'logits/rejected': 25.938615798950195, 'epoch': 0.35}
{'loss': 0.3244, 'grad_norm': 47.141998291015625, 'learning_rate': 8.45610674130679e-06, 'rewards/chosen': 0.8009834885597229, 'rewards/rejected': -3.7882792949676514, 'rewards/accuracies': 0.875, 'rewards/margins': 4.58926248550415, 'logps/chosen': -312.3839111328125, 'logps/rejected': -275.9642333984375, 'logits/chosen': 26.834335327148438, 'logits/rejected': 25.701820373535156, 'epoch': 0.36}
{'loss': 0.148, 'grad_norm': 4.754253387451172, 'learning_rate': 8.408532789426474e-06, 'rewards/chosen': 1.085672378540039, 'rewards/rejected': -4.112171649932861, 'rewards/accuracies': 0.90625, 'rewards/margins': 5.1978440284729, 'logps/chosen': -284.18408203125, 'logps/rejected': -282.3285827636719, 'logits/chosen': 26.308467864990234, 'logits/rejected': 25.88915252685547, 'epoch': 0.38}
{'loss': 0.2008, 'grad_norm': 20.957416534423828, 'learning_rate': 8.359476833694544e-06, 'rewards/chosen': 1.1519240140914917, 'rewards/rejected': -4.256351947784424, 'rewards/accuracies': 0.9375, 'rewards/margins': 5.408275604248047, 'logps/chosen': -288.5431823730469, 'logps/rejected': -266.8179931640625, 'logits/chosen': 26.30978775024414, 'logits/rejected': 25.846590042114258, 'epoch': 0.39}
{'loss': 0.1324, 'grad_norm': 1.7501146793365479, 'learning_rate': 8.308957786115756e-06, 'rewards/chosen': 0.6310052871704102, 'rewards/rejected': -3.9372003078460693, 'rewards/accuracies': 0.96875, 'rewards/margins': 4.5682053565979, 'logps/chosen': -274.2350158691406, 'logps/rejected': -264.4809265136719, 'logits/chosen': 26.415752410888672, 'logits/rejected': 25.848182678222656, 'epoch': 0.4}
{'loss': 0.1741, 'grad_norm': 3.3247499465942383, 'learning_rate': 8.256995122744626e-06, 'rewards/chosen': 1.1213006973266602, 'rewards/rejected': -3.6420631408691406, 'rewards/accuracies': 0.90625, 'rewards/margins': 4.763363838195801, 'logps/chosen': -283.9196472167969, 'logps/rejected': -285.3156433105469, 'logits/chosen': 26.18593978881836, 'logits/rejected': 25.927024841308594, 'epoch': 0.41}
{'loss': 0.5926, 'grad_norm': 102.62639617919922, 'learning_rate': 8.203608876177038e-06, 'rewards/chosen': 1.101384162902832, 'rewards/rejected': -3.707864999771118, 'rewards/accuracies': 0.90625, 'rewards/margins': 4.809249401092529, 'logps/chosen': -306.7287292480469, 'logps/rejected': -280.35064697265625, 'logits/chosen': 26.66037368774414, 'logits/rejected': 25.878652572631836, 'epoch': 0.43}
{'loss': 0.1753, 'grad_norm': 22.668407440185547, 'learning_rate': 8.148819627827296e-06, 'rewards/chosen': 0.9016403555870056, 'rewards/rejected': -4.583897590637207, 'rewards/accuracies': 0.96875, 'rewards/margins': 5.485538005828857, 'logps/chosen': -303.79351806640625, 'logps/rejected': -275.745361328125, 'logits/chosen': 26.48387908935547, 'logits/rejected': 26.02414321899414, 'epoch': 0.44}
{'loss': 0.111, 'grad_norm': 3.8194668292999268, 'learning_rate': 8.092648499993604e-06, 'rewards/chosen': 0.6812156438827515, 'rewards/rejected': -4.35114049911499, 'rewards/accuracies': 0.875, 'rewards/margins': 5.032356262207031, 'logps/chosen': -297.3680114746094, 'logps/rejected': -272.4818115234375, 'logits/chosen': 26.461397171020508, 'logits/rejected': 26.114601135253906, 'epoch': 0.45}
{'loss': 0.066, 'grad_norm': 4.916088581085205, 'learning_rate': 8.035117147715004e-06, 'rewards/chosen': 1.1115471124649048, 'rewards/rejected': -4.340633392333984, 'rewards/accuracies': 0.96875, 'rewards/margins': 5.452180862426758, 'logps/chosen': -290.6910705566406, 'logps/rejected': -283.287841796875, 'logits/chosen': 26.591136932373047, 'logits/rejected': 25.97297477722168, 'epoch': 0.46}
{'loss': 0.1677, 'grad_norm': 1.0667495727539062, 'learning_rate': 7.976247750422961e-06, 'rewards/chosen': 1.1387680768966675, 'rewards/rejected': -3.700255870819092, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.839023590087891, 'logps/chosen': -304.6734924316406, 'logps/rejected': -268.3472900390625, 'logits/chosen': 26.36130142211914, 'logits/rejected': 25.716083526611328, 'epoch': 0.48}
{'loss': 0.1525, 'grad_norm': 6.1407036781311035, 'learning_rate': 7.916063003390762e-06, 'rewards/chosen': 1.021867036819458, 'rewards/rejected': -3.8223977088928223, 'rewards/accuracies': 0.875, 'rewards/margins': 4.844264507293701, 'logps/chosen': -295.4473571777344, 'logps/rejected': -296.5796813964844, 'logits/chosen': 26.572120666503906, 'logits/rejected': 26.33302116394043, 'epoch': 0.49}
{'loss': 0.1332, 'grad_norm': 1.861834168434143, 'learning_rate': 7.854586108984054e-06, 'rewards/chosen': 0.9893642663955688, 'rewards/rejected': -3.652448892593384, 'rewards/accuracies': 0.84375, 'rewards/margins': 4.641813278198242, 'logps/chosen': -292.310546875, 'logps/rejected': -286.23138427734375, 'logits/chosen': 26.249404907226562, 'logits/rejected': 26.14722442626953, 'epoch': 0.5}
{'loss': 0.1294, 'grad_norm': 4.978074073791504, 'learning_rate': 7.7918407677159e-06, 'rewards/chosen': 0.7688583731651306, 'rewards/rejected': -4.0966010093688965, 'rewards/accuracies': 0.90625, 'rewards/margins': 4.865458965301514, 'logps/chosen': -279.9385681152344, 'logps/rejected': -263.5980224609375, 'logits/chosen': 26.117345809936523, 'logits/rejected': 25.898908615112305, 'epoch': 0.51}
{'loss': 0.1781, 'grad_norm': 1.0262417793273926, 'learning_rate': 7.727851169109769e-06, 'rewards/chosen': 0.9544962048530579, 'rewards/rejected': -3.6670281887054443, 'rewards/accuracies': 0.875, 'rewards/margins': 4.621524810791016, 'logps/chosen': -302.2235412597656, 'logps/rejected': -283.90264892578125, 'logits/chosen': 26.185972213745117, 'logits/rejected': 25.942461013793945, 'epoch': 0.53}
{'loss': 0.0459, 'grad_norm': 0.8301812410354614, 'learning_rate': 7.662641982374022e-06, 'rewards/chosen': 1.3985254764556885, 'rewards/rejected': -4.970818519592285, 'rewards/accuracies': 0.96875, 'rewards/margins': 6.3693437576293945, 'logps/chosen': -283.5753479003906, 'logps/rejected': -272.533203125, 'logits/chosen': 26.27213478088379, 'logits/rejected': 25.96308135986328, 'epoch': 0.54}
{'loss': 0.1736, 'grad_norm': 1.3608559370040894, 'learning_rate': 7.596238346891458e-06, 'rewards/chosen': 1.1987372636795044, 'rewards/rejected': -3.8244504928588867, 'rewards/accuracies': 0.90625, 'rewards/margins': 5.023188591003418, 'logps/chosen': -305.98614501953125, 'logps/rejected': -276.36993408203125, 'logits/chosen': 26.516145706176758, 'logits/rejected': 25.921262741088867, 'epoch': 0.55}
{'loss': 0.202, 'grad_norm': 3.659311056137085, 'learning_rate': 7.528665862527608e-06, 'rewards/chosen': 1.0612589120864868, 'rewards/rejected': -3.6507608890533447, 'rewards/accuracies': 0.875, 'rewards/margins': 4.712019920349121, 'logps/chosen': -295.5196533203125, 'logps/rejected': -272.5863952636719, 'logits/chosen': 26.041881561279297, 'logits/rejected': 25.507110595703125, 'epoch': 0.56}
{'loss': 0.1167, 'grad_norm': 1.635232925415039, 'learning_rate': 7.459950579761497e-06, 'rewards/chosen': 1.119008183479309, 'rewards/rejected': -4.507370948791504, 'rewards/accuracies': 0.90625, 'rewards/margins': 5.626379013061523, 'logps/chosen': -305.12322998046875, 'logps/rejected': -259.8340759277344, 'logits/chosen': 26.633745193481445, 'logits/rejected': 25.72222900390625, 'epoch': 0.58}
{'loss': 0.1747, 'grad_norm': 0.5453800559043884, 'learning_rate': 7.390118989642685e-06, 'rewards/chosen': 1.1426407098770142, 'rewards/rejected': -3.7301273345947266, 'rewards/accuracies': 0.90625, 'rewards/margins': 4.872767925262451, 'logps/chosen': -268.34686279296875, 'logps/rejected': -276.4134216308594, 'logits/chosen': 26.078495025634766, 'logits/rejected': 25.95819091796875, 'epoch': 0.59}
{'loss': 0.1719, 'grad_norm': 0.5849536657333374, 'learning_rate': 7.319198013578466e-06, 'rewards/chosen': 1.2873859405517578, 'rewards/rejected': -3.364367961883545, 'rewards/accuracies': 0.90625, 'rewards/margins': 4.651753902435303, 'logps/chosen': -294.1817321777344, 'logps/rejected': -282.5379943847656, 'logits/chosen': 26.241159439086914, 'logits/rejected': 25.90062713623047, 'epoch': 0.6}
{'loss': 0.1962, 'grad_norm': 0.4345066547393799, 'learning_rate': 7.2472149929551576e-06, 'rewards/chosen': 1.693961501121521, 'rewards/rejected': -3.2564187049865723, 'rewards/accuracies': 0.875, 'rewards/margins': 4.950380325317383, 'logps/chosen': -289.0122375488281, 'logps/rejected': -273.47998046875, 'logits/chosen': 26.698392868041992, 'logits/rejected': 25.841514587402344, 'epoch': 0.61}
{'loss': 0.2356, 'grad_norm': 0.8967084288597107, 'learning_rate': 7.1741976785974675e-06, 'rewards/chosen': 1.6760408878326416, 'rewards/rejected': -2.7102365493774414, 'rewards/accuracies': 0.84375, 'rewards/margins': 4.386276721954346, 'logps/chosen': -278.89154052734375, 'logps/rejected': -280.0343017578125, 'logits/chosen': 26.34813117980957, 'logits/rejected': 25.986005783081055, 'epoch': 0.63}
{'loss': 0.1316, 'grad_norm': 0.3259555399417877, 'learning_rate': 7.100174220070031e-06, 'rewards/chosen': 1.5775234699249268, 'rewards/rejected': -3.637694835662842, 'rewards/accuracies': 0.875, 'rewards/margins': 5.2152180671691895, 'logps/chosen': -288.0494689941406, 'logps/rejected': -268.1100158691406, 'logits/chosen': 26.40122413635254, 'logits/rejected': 26.128173828125, 'epoch': 0.64}
{'loss': 0.0767, 'grad_norm': 2.8529043197631836, 'learning_rate': 7.0251731548252124e-06, 'rewards/chosen': 1.5843160152435303, 'rewards/rejected': -4.2451324462890625, 'rewards/accuracies': 0.9375, 'rewards/margins': 5.829448699951172, 'logps/chosen': -275.3238830566406, 'logps/rejected': -268.9864196777344, 'logits/chosen': 25.991100311279297, 'logits/rejected': 25.56907081604004, 'epoch': 0.65}
{'loss': 0.0852, 'grad_norm': 0.2385178804397583, 'learning_rate': 6.949223397201369e-06, 'rewards/chosen': 1.8549031019210815, 'rewards/rejected': -4.063493251800537, 'rewards/accuracies': 0.9375, 'rewards/margins': 5.91839599609375, 'logps/chosen': -291.41015625, 'logps/rejected': -273.133056640625, 'logits/chosen': 26.1511173248291, 'logits/rejected': 25.977455139160156, 'epoch': 0.66}
{'loss': 0.0677, 'grad_norm': 0.5084521770477295, 'learning_rate': 6.872354227275839e-06, 'rewards/chosen': 1.7332799434661865, 'rewards/rejected': -4.313703536987305, 'rewards/accuracies': 0.96875, 'rewards/margins': 6.0469841957092285, 'logps/chosen': -297.19891357421875, 'logps/rejected': -264.62469482421875, 'logits/chosen': 26.526351928710938, 'logits/rejected': 25.81911849975586, 'epoch': 0.68}
{'loss': 0.1719, 'grad_norm': 0.27193811535835266, 'learning_rate': 6.7945952795768985e-06, 'rewards/chosen': 1.9873906373977661, 'rewards/rejected': -2.9881591796875, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.975549697875977, 'logps/chosen': -290.8659973144531, 'logps/rejected': -278.58966064453125, 'logits/chosen': 26.22161102294922, 'logits/rejected': 26.032611846923828, 'epoch': 0.69}
{'loss': 0.1558, 'grad_norm': 1.012241005897522, 'learning_rate': 6.715976531659096e-06, 'rewards/chosen': 2.091514825820923, 'rewards/rejected': -3.3631162643432617, 'rewards/accuracies': 0.90625, 'rewards/margins': 5.454631805419922, 'logps/chosen': -298.255615234375, 'logps/rejected': -298.7142028808594, 'logits/chosen': 26.322708129882812, 'logits/rejected': 26.384929656982422, 'epoch': 0.7}
{'loss': 0.1909, 'grad_norm': 2.6939616203308105, 'learning_rate': 6.6365282925463266e-06, 'rewards/chosen': 1.7911181449890137, 'rewards/rejected': -3.060882091522217, 'rewards/accuracies': 0.78125, 'rewards/margins': 4.852000713348389, 'logps/chosen': -292.35784912109375, 'logps/rejected': -281.045654296875, 'logits/chosen': 26.256343841552734, 'logits/rejected': 25.970767974853516, 'epoch': 0.71}
{'loss': 0.1233, 'grad_norm': 1.1676125526428223, 'learning_rate': 6.5562811910471385e-06, 'rewards/chosen': 2.3536901473999023, 'rewards/rejected': -3.621244430541992, 'rewards/accuracies': 0.9375, 'rewards/margins': 5.9749345779418945, 'logps/chosen': -294.069091796875, 'logps/rejected': -282.4808044433594, 'logits/chosen': 26.26158905029297, 'logits/rejected': 26.045066833496094, 'epoch': 0.73}
{'loss': 0.2194, 'grad_norm': 3.5472159385681152, 'learning_rate': 6.475266163946733e-06, 'rewards/chosen': 2.0230226516723633, 'rewards/rejected': -2.910003185272217, 'rewards/accuracies': 0.84375, 'rewards/margins': 4.93302583694458, 'logps/chosen': -290.6694641113281, 'logps/rejected': -277.3499450683594, 'logits/chosen': 26.45499610900879, 'logits/rejected': 26.036184310913086, 'epoch': 0.74}
{'loss': 0.1723, 'grad_norm': 0.38125234842300415, 'learning_rate': 6.3935144440802455e-06, 'rewards/chosen': 2.250486373901367, 'rewards/rejected': -2.910905361175537, 'rewards/accuracies': 0.90625, 'rewards/margins': 5.161391735076904, 'logps/chosen': -300.5965270996094, 'logps/rejected': -293.00006103515625, 'logits/chosen': 26.54785919189453, 'logits/rejected': 25.998716354370117, 'epoch': 0.75}
{'loss': 0.1333, 'grad_norm': 0.7999787330627441, 'learning_rate': 6.311057548291904e-06, 'rewards/chosen': 2.3470518589019775, 'rewards/rejected': -3.3902809619903564, 'rewards/accuracies': 0.875, 'rewards/margins': 5.737332820892334, 'logps/chosen': -312.0594482421875, 'logps/rejected': -287.55474853515625, 'logits/chosen': 26.57685661315918, 'logits/rejected': 25.770893096923828, 'epoch': 0.76}
{'loss': 0.2363, 'grad_norm': 0.6022006869316101, 'learning_rate': 6.227927265284671e-06, 'rewards/chosen': 2.182457447052002, 'rewards/rejected': -2.1758251190185547, 'rewards/accuracies': 0.875, 'rewards/margins': 4.358282089233398, 'logps/chosen': -307.5701599121094, 'logps/rejected': -295.77752685546875, 'logits/chosen': 26.668575286865234, 'logits/rejected': 26.360158920288086, 'epoch': 0.78}
{'loss': 0.173, 'grad_norm': 0.0714099332690239, 'learning_rate': 6.144155643365101e-06, 'rewards/chosen': 2.345057249069214, 'rewards/rejected': -2.947601079940796, 'rewards/accuracies': 0.90625, 'rewards/margins': 5.29265832901001, 'logps/chosen': -304.46319580078125, 'logps/rejected': -279.0821838378906, 'logits/chosen': 26.64010238647461, 'logits/rejected': 25.93067741394043, 'epoch': 0.79}
{'loss': 0.1492, 'grad_norm': 0.39571496844291687, 'learning_rate': 6.059774978088115e-06, 'rewards/chosen': 2.452335834503174, 'rewards/rejected': -3.006882429122925, 'rewards/accuracies': 0.9375, 'rewards/margins': 5.4592180252075195, 'logps/chosen': -278.81768798828125, 'logps/rejected': -280.7528991699219, 'logits/chosen': 25.948062896728516, 'logits/rejected': 25.902812957763672, 'epoch': 0.8}
