Finetuning score threshold: -190.37506000000008
Learning rate before schedule: 1e-05
Learning rate after schedule: 1.118033988749895e-05
Finetuning with 2463 chats
Extracting prompt in train dataset: 100%|██████████| 2463/2463 [00:00<00:00, 5386.53 examples/s]
Applying chat template to train dataset: 100%|██████████| 2463/2463 [00:00<00:00, 3332.84 examples/s]
Tokenizing train dataset: 100%|██████████| 2463/2463 [00:08<00:00, 298.76 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 128009, 'pad_token_id': 128009}.
                                                
{'loss': 0.6931, 'grad_norm': 9.776200294494629, 'learning_rate': 1.118033988749895e-05, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -188.0402069091797, 'logps/rejected': -185.598876953125, 'logits/chosen': 2.230983257293701, 'logits/rejected': 2.3209102153778076, 'epoch': 0.01}
{'loss': 0.7435, 'grad_norm': 11.641056060791016, 'learning_rate': 1.1040182655750733e-05, 'rewards/chosen': 0.09866666793823242, 'rewards/rejected': 0.18205863237380981, 'rewards/accuracies': 0.40625, 'rewards/margins': -0.0833919495344162, 'logps/chosen': -173.5824432373047, 'logps/rejected': -189.6558380126953, 'logits/chosen': 2.2753539085388184, 'logits/rejected': 2.233870029449463, 'epoch': 0.16}
{'loss': 0.6905, 'grad_norm': 10.480307579040527, 'learning_rate': 1.1013674312447476e-05, 'rewards/chosen': 0.10909309983253479, 'rewards/rejected': 0.06526708602905273, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.04382600635290146, 'logps/chosen': -175.43817138671875, 'logps/rejected': -190.5308380126953, 'logits/chosen': 2.2819676399230957, 'logits/rejected': 2.2577157020568848, 'epoch': 0.17}
{'loss': 0.6284, 'grad_norm': 11.755783081054688, 'learning_rate': 1.0984909012394532e-05, 'rewards/chosen': 0.16692295670509338, 'rewards/rejected': 0.01096973568201065, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.15595322847366333, 'logps/chosen': -178.07171630859375, 'logps/rejected': -211.9077911376953, 'logits/chosen': 2.1820316314697266, 'logits/rejected': 2.2222421169281006, 'epoch': 0.18}
{'loss': 0.6556, 'grad_norm': 10.308481216430664, 'learning_rate': 1.0953898726088047e-05, 'rewards/chosen': 0.1652829647064209, 'rewards/rejected': 0.04981660470366478, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.11546635627746582, 'logps/chosen': -185.57516479492188, 'logps/rejected': -182.53640747070312, 'logits/chosen': 2.3020973205566406, 'logits/rejected': 2.273822546005249, 'epoch': 0.19}
{'loss': 0.6141, 'grad_norm': 11.449382781982422, 'learning_rate': 1.0920656358260869e-05, 'rewards/chosen': 0.2137516885995865, 'rewards/rejected': -0.031223775818943977, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.2449754774570465, 'logps/chosen': -171.47183227539062, 'logps/rejected': -180.2202606201172, 'logits/chosen': 2.273127794265747, 'logits/rejected': 2.265721321105957, 'epoch': 0.21}
{'loss': 0.5937, 'grad_norm': 10.715231895446777, 'learning_rate': 1.0885195742512336e-05, 'rewards/chosen': 0.335004597902298, 'rewards/rejected': 0.045354075729846954, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.2896505296230316, 'logps/chosen': -182.32754516601562, 'logps/rejected': -202.26593017578125, 'logits/chosen': 2.220816135406494, 'logits/rejected': 2.2807042598724365, 'epoch': 0.22}
{'loss': 0.6049, 'grad_norm': 9.998710632324219, 'learning_rate': 1.084753163555151e-05, 'rewards/chosen': 0.29642391204833984, 'rewards/rejected': 0.09993056952953339, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.19649334251880646, 'logps/chosen': -182.55242919921875, 'logps/rejected': -205.1071319580078, 'logits/chosen': 2.161687135696411, 'logits/rejected': 2.2293081283569336, 'epoch': 0.23}
{'loss': 0.6574, 'grad_norm': 13.309504508972168, 'learning_rate': 1.0807679711056262e-05, 'rewards/chosen': 0.16100254654884338, 'rewards/rejected': 0.06021047383546829, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.10079208016395569, 'logps/chosen': -190.02114868164062, 'logps/rejected': -194.1068115234375, 'logits/chosen': 2.2158420085906982, 'logits/rejected': 2.2830686569213867, 'epoch': 0.25}
{'loss': 0.5905, 'grad_norm': 10.345986366271973, 'learning_rate': 1.0765656553150784e-05, 'rewards/chosen': 0.2662981152534485, 'rewards/rejected': -0.0035568238236010075, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.26985493302345276, 'logps/chosen': -171.27806091308594, 'logps/rejected': -188.4720458984375, 'logits/chosen': 2.2859339714050293, 'logits/rejected': 2.294142246246338, 'epoch': 0.26}
{'loss': 0.5428, 'grad_norm': 13.233409881591797, 'learning_rate': 1.0721479649504195e-05, 'rewards/chosen': 0.2576235830783844, 'rewards/rejected': -0.13870221376419067, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.3963257670402527, 'logps/chosen': -169.75926208496094, 'logps/rejected': -202.9932861328125, 'logits/chosen': 2.2567026615142822, 'logits/rejected': 2.2737770080566406, 'epoch': 0.27}
{'loss': 0.6013, 'grad_norm': 11.227672576904297, 'learning_rate': 1.0675167384053167e-05, 'rewards/chosen': 0.24317339062690735, 'rewards/rejected': -0.013115786015987396, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.25628921389579773, 'logps/chosen': -160.12673950195312, 'logps/rejected': -182.7269744873047, 'logits/chosen': 2.268831729888916, 'logits/rejected': 2.308598041534424, 'epoch': 0.29}
{'loss': 0.6898, 'grad_norm': 21.265432357788086, 'learning_rate': 1.062673902935157e-05, 'rewards/chosen': 0.10875415802001953, 'rewards/rejected': -0.01902742311358452, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.12778156995773315, 'logps/chosen': -197.86822509765625, 'logps/rejected': -197.8058624267578, 'logits/chosen': 2.1465141773223877, 'logits/rejected': 2.2631754875183105, 'epoch': 0.3}
{'loss': 0.6793, 'grad_norm': 31.891267776489258, 'learning_rate': 1.057621473855032e-05, 'rewards/chosen': 0.1266806721687317, 'rewards/rejected': -0.1456214040517807, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.2723020613193512, 'logps/chosen': -187.20960998535156, 'logps/rejected': -203.801513671875, 'logits/chosen': 2.2478935718536377, 'logits/rejected': 2.258063316345215, 'epoch': 0.31}
{'loss': 0.6826, 'grad_norm': 27.026046752929688, 'learning_rate': 1.0523615537010764e-05, 'rewards/chosen': 0.16635799407958984, 'rewards/rejected': 0.00587577186524868, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.1604822278022766, 'logps/chosen': -169.79757690429688, 'logps/rejected': -176.4023895263672, 'logits/chosen': 2.232013702392578, 'logits/rejected': 2.22573184967041, 'epoch': 0.32}
{'loss': 0.5527, 'grad_norm': 14.072558403015137, 'learning_rate': 1.0468963313555125e-05, 'rewards/chosen': 0.06367750465869904, 'rewards/rejected': -0.14969490468502045, 'rewards/accuracies': 0.625, 'rewards/margins': 0.21337243914604187, 'logps/chosen': -165.8113250732422, 'logps/rejected': -194.42367553710938, 'logits/chosen': 2.2346670627593994, 'logits/rejected': 2.3058977127075195, 'epoch': 0.34}
{'loss': 0.6831, 'grad_norm': 47.83882522583008, 'learning_rate': 1.0412280811357602e-05, 'rewards/chosen': 0.1232043206691742, 'rewards/rejected': -0.17417918145656586, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.29738348722457886, 'logps/chosen': -184.85531616210938, 'logps/rejected': -201.71136474609375, 'logits/chosen': 2.238471508026123, 'logits/rejected': 2.289564847946167, 'epoch': 0.35}
{'loss': 0.6938, 'grad_norm': 42.4988899230957, 'learning_rate': 1.035359161847994e-05, 'rewards/chosen': 0.1665053367614746, 'rewards/rejected': -0.16387082636356354, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.33037617802619934, 'logps/chosen': -174.904052734375, 'logps/rejected': -185.83628845214844, 'logits/chosen': 2.306171417236328, 'logits/rejected': 2.367269515991211, 'epoch': 0.36}
{'loss': 0.8541, 'grad_norm': 93.590087890625, 'learning_rate': 1.0292920158055407e-05, 'rewards/chosen': 0.169043630361557, 'rewards/rejected': -0.23594063520431519, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4049842953681946, 'logps/chosen': -173.50064086914062, 'logps/rejected': -186.64151000976562, 'logits/chosen': 2.2981128692626953, 'logits/rejected': 2.2749197483062744, 'epoch': 0.38}
{'loss': 0.6715, 'grad_norm': 63.61656188964844, 'learning_rate': 1.0230291678125275e-05, 'rewards/chosen': 0.11022700369358063, 'rewards/rejected': -0.30541661381721497, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4156436026096344, 'logps/chosen': -185.82591247558594, 'logps/rejected': -231.2063751220703, 'logits/chosen': 2.233424186706543, 'logits/rejected': 2.2873377799987793, 'epoch': 0.39}
{'loss': 0.7889, 'grad_norm': 66.18826293945312, 'learning_rate': 1.0165732241131993e-05, 'rewards/chosen': 0.14114761352539062, 'rewards/rejected': -0.2828059196472168, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4239535331726074, 'logps/chosen': -180.33323669433594, 'logps/rejected': -194.82106018066406, 'logits/chosen': 2.3358583450317383, 'logits/rejected': 2.3033435344696045, 'epoch': 0.4}
{'loss': 0.6855, 'grad_norm': 32.28694534301758, 'learning_rate': 1.0099268713073485e-05, 'rewards/chosen': -0.013816168531775475, 'rewards/rejected': -0.12221594154834747, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.10839976370334625, 'logps/chosen': -179.7169647216797, 'logps/rejected': -213.95643615722656, 'logits/chosen': 2.240391254425049, 'logits/rejected': 2.316373348236084, 'epoch': 0.42}
{'loss': 0.6482, 'grad_norm': 25.92083740234375, 'learning_rate': 1.0030928752323013e-05, 'rewards/chosen': 0.15555256605148315, 'rewards/rejected': -0.1292652040719986, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.28481778502464294, 'logps/chosen': -189.8922882080078, 'logps/rejected': -189.9691619873047, 'logits/chosen': 2.2627882957458496, 'logits/rejected': 2.380124568939209, 'epoch': 0.43}
{'loss': 0.5621, 'grad_norm': 19.354711532592773, 'learning_rate': 9.960740798119351e-06, 'rewards/chosen': 0.1965775489807129, 'rewards/rejected': -0.1927543580532074, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.3893319070339203, 'logps/chosen': -180.06289672851562, 'logps/rejected': -200.08309936523438, 'logits/chosen': 2.217083215713501, 'logits/rejected': 2.2720861434936523, 'epoch': 0.44}
{'loss': 0.6011, 'grad_norm': 23.945405960083008, 'learning_rate': 9.888734058731947e-06, 'rewards/chosen': 0.08137664943933487, 'rewards/rejected': -0.1659712791442871, 'rewards/accuracies': 0.625, 'rewards/margins': 0.24734793603420258, 'logps/chosen': -167.08514404296875, 'logps/rejected': -196.79666137695312, 'logits/chosen': 2.223541736602783, 'logits/rejected': 2.286904811859131, 'epoch': 0.45}
{'loss': 0.6462, 'grad_norm': 29.929515838623047, 'learning_rate': 9.814938499306109e-06, 'rewards/chosen': 0.18828430771827698, 'rewards/rejected': -0.1212301254272461, 'rewards/accuracies': 0.625, 'rewards/margins': 0.30951443314552307, 'logps/chosen': -188.0369873046875, 'logps/rejected': -200.6667022705078, 'logits/chosen': 2.266768455505371, 'logits/rejected': 2.237813711166382, 'epoch': 0.47}
{'loss': 0.5578, 'grad_norm': 19.464942932128906, 'learning_rate': 9.739384829393196e-06, 'rewards/chosen': 0.45304861664772034, 'rewards/rejected': -0.093414306640625, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.546462893486023, 'logps/chosen': -194.0268096923828, 'logps/rejected': -215.55999755859375, 'logits/chosen': 2.2405333518981934, 'logits/rejected': 2.22133731842041, 'epoch': 0.48}
{'loss': 0.6134, 'grad_norm': 15.442912101745605, 'learning_rate': 9.662104490171029e-06, 'rewards/chosen': 0.2033589482307434, 'rewards/rejected': -0.05342549830675125, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.25678443908691406, 'logps/chosen': -178.46026611328125, 'logps/rejected': -202.98193359375, 'logits/chosen': 2.2672507762908936, 'logits/rejected': 2.2894296646118164, 'epoch': 0.49}
{'loss': 0.585, 'grad_norm': 12.775934219360352, 'learning_rate': 9.583129641359847e-06, 'rewards/chosen': 0.3140653371810913, 'rewards/rejected': -0.03701191022992134, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.35107722878456116, 'logps/chosen': -184.89630126953125, 'logps/rejected': -198.311767578125, 'logits/chosen': 2.244661808013916, 'logits/rejected': 2.253941774368286, 'epoch': 0.51}
{'loss': 0.6343, 'grad_norm': 12.021291732788086, 'learning_rate': 9.502493147839252e-06, 'rewards/chosen': 0.2644754648208618, 'rewards/rejected': 0.0440584234893322, 'rewards/accuracies': 0.625, 'rewards/margins': 0.22041703760623932, 'logps/chosen': -193.72445678710938, 'logps/rejected': -226.82933044433594, 'logits/chosen': 2.188250780105591, 'logits/rejected': 2.217315435409546, 'epoch': 0.52}
{'loss': 0.49, 'grad_norm': 15.255208015441895, 'learning_rate': 9.420228565971688e-06, 'rewards/chosen': 0.5613822340965271, 'rewards/rejected': -0.12546931207180023, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.6868515014648438, 'logps/chosen': -188.884765625, 'logps/rejected': -176.1889190673828, 'logits/chosen': 2.2224159240722656, 'logits/rejected': 2.28792142868042, 'epoch': 0.53}
{'loss': 0.5202, 'grad_norm': 12.112753868103027, 'learning_rate': 9.336370129638181e-06, 'rewards/chosen': 0.35635805130004883, 'rewards/rejected': -0.09557457268238068, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4519326388835907, 'logps/chosen': -178.59719848632812, 'logps/rejected': -183.01231384277344, 'logits/chosen': 2.2313318252563477, 'logits/rejected': 2.296204090118408, 'epoch': 0.55}
{'loss': 0.5648, 'grad_norm': 17.15393829345703, 'learning_rate': 9.25095273599213e-06, 'rewards/chosen': 0.48049890995025635, 'rewards/rejected': -0.09502220898866653, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.5755211114883423, 'logps/chosen': -211.1378936767578, 'logps/rejected': -189.83746337890625, 'logits/chosen': 2.193225860595703, 'logits/rejected': 2.257289171218872, 'epoch': 0.56}
{'loss': 0.6301, 'grad_norm': 22.448984146118164, 'learning_rate': 9.16401193093707e-06, 'rewards/chosen': 0.3489731550216675, 'rewards/rejected': -0.009143928065896034, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.35811707377433777, 'logps/chosen': -182.88998413085938, 'logps/rejected': -193.25238037109375, 'logits/chosen': 2.3184053897857666, 'logits/rejected': 2.3177902698516846, 'epoch': 0.57}
{'loss': 0.5561, 'grad_norm': 11.395173072814941, 'learning_rate': 9.075583894334484e-06, 'rewards/chosen': 0.30043163895606995, 'rewards/rejected': -0.07049589604139328, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.3709275424480438, 'logps/chosen': -190.17889404296875, 'logps/rejected': -199.792236328125, 'logits/chosen': 2.2420594692230225, 'logits/rejected': 2.2541866302490234, 'epoch': 0.58}
{'loss': 0.6099, 'grad_norm': 16.06568145751953, 'learning_rate': 8.985705424947771e-06, 'rewards/chosen': 0.14528857171535492, 'rewards/rejected': -0.05345640331506729, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.1987449824810028, 'logps/chosen': -183.21481323242188, 'logps/rejected': -178.730712890625, 'logits/chosen': 2.2971279621124268, 'logits/rejected': 2.2616043090820312, 'epoch': 0.6}
{'loss': 0.538, 'grad_norm': 13.412922859191895, 'learning_rate': 8.894413925128683e-06, 'rewards/chosen': 0.1959611028432846, 'rewards/rejected': -0.16283702850341797, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.3587981164455414, 'logps/chosen': -178.108154296875, 'logps/rejected': -197.8943634033203, 'logits/chosen': 2.1988251209259033, 'logits/rejected': 2.256803035736084, 'epoch': 0.61}
{'loss': 0.5419, 'grad_norm': 15.2155122756958, 'learning_rate': 8.80174738525258e-06, 'rewards/chosen': 0.2004767507314682, 'rewards/rejected': -0.20092782378196716, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.40140458941459656, 'logps/chosen': -167.79246520996094, 'logps/rejected': -206.19558715820312, 'logits/chosen': 2.2119226455688477, 'logits/rejected': 2.255236864089966, 'epoch': 0.62}
{'loss': 0.6466, 'grad_norm': 17.874637603759766, 'learning_rate': 8.70774436790896e-06, 'rewards/chosen': 0.4145331382751465, 'rewards/rejected': 0.1593097746372223, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.2552233636379242, 'logps/chosen': -173.8061065673828, 'logps/rejected': -193.55642700195312, 'logits/chosen': 2.2784829139709473, 'logits/rejected': 2.348449468612671, 'epoch': 0.64}
{'loss': 0.7087, 'grad_norm': 37.057491302490234, 'learning_rate': 8.612443991853904e-06, 'rewards/chosen': 0.19843702018260956, 'rewards/rejected': -0.08306474983692169, 'rewards/accuracies': 0.625, 'rewards/margins': 0.28150179982185364, 'logps/chosen': -182.7042694091797, 'logps/rejected': -194.2811737060547, 'logits/chosen': 2.316005229949951, 'logits/rejected': 2.303968906402588, 'epoch': 0.65}
{'loss': 0.6284, 'grad_norm': 39.95648956298828, 'learning_rate': 8.515885915731041e-06, 'rewards/chosen': 0.20326928794384003, 'rewards/rejected': -0.02084970846772194, 'rewards/accuracies': 0.625, 'rewards/margins': 0.22411899268627167, 'logps/chosen': -190.22787475585938, 'logps/rejected': -201.32696533203125, 'logits/chosen': 2.1831681728363037, 'logits/rejected': 2.2948877811431885, 'epoch': 0.66}
{'loss': 0.5024, 'grad_norm': 12.18841552734375, 'learning_rate': 8.418110321567863e-06, 'rewards/chosen': 0.36693134903907776, 'rewards/rejected': -0.05685185641050339, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.42378321290016174, 'logps/chosen': -173.21261596679688, 'logps/rejected': -195.9441375732422, 'logits/chosen': 2.230098009109497, 'logits/rejected': 2.2782649993896484, 'epoch': 0.68}
{'loss': 0.7666, 'grad_norm': 27.674571990966797, 'learning_rate': 8.319157898054228e-06, 'rewards/chosen': 0.31319600343704224, 'rewards/rejected': 0.1326931118965149, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.18050289154052734, 'logps/chosen': -171.67599487304688, 'logps/rejected': -193.29527282714844, 'logits/chosen': 2.2367453575134277, 'logits/rejected': 2.264777660369873, 'epoch': 0.69}
{'loss': 0.4832, 'grad_norm': 14.46033000946045, 'learning_rate': 8.21906982361002e-06, 'rewards/chosen': 0.09796123951673508, 'rewards/rejected': -0.25973865389823914, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.3576998710632324, 'logps/chosen': -188.80857849121094, 'logps/rejected': -198.8350067138672, 'logits/chosen': 2.2984120845794678, 'logits/rejected': 2.341019630432129, 'epoch': 0.7}
{'loss': 0.4693, 'grad_norm': 10.653440475463867, 'learning_rate': 8.11788774924902e-06, 'rewards/chosen': 0.36264508962631226, 'rewards/rejected': -0.18401594460010529, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.5466610193252563, 'logps/chosen': -166.01881408691406, 'logps/rejected': -192.03665161132812, 'logits/chosen': 2.241264581680298, 'logits/rejected': 2.3104498386383057, 'epoch': 0.71}
{'loss': 0.5804, 'grad_norm': 52.11259078979492, 'learning_rate': 8.015653781246087e-06, 'rewards/chosen': 0.2930949330329895, 'rewards/rejected': -0.2017233669757843, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.4948183000087738, 'logps/chosen': -170.0977325439453, 'logps/rejected': -197.26400756835938, 'logits/chosen': 2.1846015453338623, 'logits/rejected': 2.2346673011779785, 'epoch': 0.73}
{'loss': 0.5673, 'grad_norm': 16.53327751159668, 'learning_rate': 7.912410463614918e-06, 'rewards/chosen': 0.279772013425827, 'rewards/rejected': -0.10417718440294266, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.3839491903781891, 'logps/chosen': -164.23043823242188, 'logps/rejected': -208.11453247070312, 'logits/chosen': 2.2325503826141357, 'logits/rejected': 2.258978843688965, 'epoch': 0.74}
{'loss': 0.563, 'grad_norm': 24.221290588378906, 'learning_rate': 7.808200760403616e-06, 'rewards/chosen': 0.14965850114822388, 'rewards/rejected': -0.1737842559814453, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.3234427571296692, 'logps/chosen': -181.1766357421875, 'logps/rejected': -198.80426025390625, 'logits/chosen': 2.2379565238952637, 'logits/rejected': 2.2927021980285645, 'epoch': 0.75}
{'loss': 0.5381, 'grad_norm': 19.602052688598633, 'learning_rate': 7.703068037815481e-06, 'rewards/chosen': 0.17488527297973633, 'rewards/rejected': -0.30075180530548096, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.4756370186805725, 'logps/chosen': -188.6970672607422, 'logps/rejected': -220.08016967773438, 'logits/chosen': 2.225060224533081, 'logits/rejected': 2.3120269775390625, 'epoch': 0.77}
{'loss': 0.4541, 'grad_norm': 12.576865196228027, 'learning_rate': 7.597056046162435e-06, 'rewards/chosen': 0.3384546935558319, 'rewards/rejected': -0.12393342703580856, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.46238812804222107, 'logps/chosen': -170.66793823242188, 'logps/rejected': -212.85031127929688, 'logits/chosen': 2.259394884109497, 'logits/rejected': 2.325070858001709, 'epoch': 0.78}
{'loss': 0.5082, 'grad_norm': 30.35247802734375, 'learning_rate': 7.49020890165862e-06, 'rewards/chosen': 0.2802162766456604, 'rewards/rejected': -0.29534006118774414, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.5755563378334045, 'logps/chosen': -197.94183349609375, 'logps/rejected': -218.38455200195312, 'logits/chosen': 2.1707446575164795, 'logits/rejected': 2.2371673583984375, 'epoch': 0.79}
{'loss': 0.5451, 'grad_norm': 36.26333236694336, 'learning_rate': 7.382571068061703e-06, 'rewards/chosen': 0.20548993349075317, 'rewards/rejected': -0.3160489797592163, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.5215389728546143, 'logps/chosen': -190.66290283203125, 'logps/rejected': -201.062744140625, 'logits/chosen': 2.2378721237182617, 'logits/rejected': 2.2582380771636963, 'epoch': 0.81}
{'loss': 0.5148, 'grad_norm': 12.358980178833008, 'learning_rate': 7.2741873381695796e-06, 'rewards/chosen': 0.18212489783763885, 'rewards/rejected': -0.22925931215286255, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.4113842248916626, 'logps/chosen': -196.03768920898438, 'logps/rejected': -190.96990966796875, 'logits/chosen': 2.245541572570801, 'logits/rejected': 2.224900245666504, 'epoch': 0.82}
