Finetuning score threshold: -150.67304000000001
Learning rate before schedule: 1e-05
Learning rate after schedule: 7.905694150420949e-06
Finetuning with 3604 chats
Extracting prompt in train dataset: 100%|██████████| 3604/3604 [00:00<00:00, 5396.59 examples/s]
Applying chat template to train dataset: 100%|██████████| 3604/3604 [00:01<00:00, 3287.75 examples/s]
Tokenizing train dataset: 100%|██████████| 3604/3604 [00:13<00:00, 275.35 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 128009, 'pad_token_id': 128009}.
                                                  
{'loss': 0.6931, 'grad_norm': 9.61907958984375, 'learning_rate': 7.905694150420949e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -169.7147216796875, 'logps/rejected': -200.00576782226562, 'logits/chosen': 2.2600157260894775, 'logits/rejected': 2.25120210647583, 'epoch': 0.01}
{'loss': 0.684, 'grad_norm': 11.176495552062988, 'learning_rate': 7.687745868806325e-06, 'rewards/chosen': 0.27941766381263733, 'rewards/rejected': 0.1443229764699936, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.13509468734264374, 'logps/chosen': -173.37850952148438, 'logps/rejected': -195.71588134765625, 'logits/chosen': 2.259577751159668, 'logits/rejected': 2.28665828704834, 'epoch': 0.22}
{'loss': 0.6431, 'grad_norm': 8.016166687011719, 'learning_rate': 7.66939201629155e-06, 'rewards/chosen': 0.3712785243988037, 'rewards/rejected': 0.1818704754114151, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.189408078789711, 'logps/chosen': -172.1973419189453, 'logps/rejected': -186.2832489013672, 'logits/chosen': 2.3050098419189453, 'logits/rejected': 2.3273210525512695, 'epoch': 0.23}
{'loss': 0.6561, 'grad_norm': 7.646531581878662, 'learning_rate': 7.650320013615313e-06, 'rewards/chosen': 0.3817558288574219, 'rewards/rejected': 0.17127162218093872, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.21048422157764435, 'logps/chosen': -183.57611083984375, 'logps/rejected': -199.82589721679688, 'logits/chosen': 2.2789392471313477, 'logits/rejected': 2.208275079727173, 'epoch': 0.24}
{'loss': 0.6384, 'grad_norm': 9.495851516723633, 'learning_rate': 7.63053354607189e-06, 'rewards/chosen': 0.3677970767021179, 'rewards/rejected': 0.1577562540769577, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.210040882229805, 'logps/chosen': -162.47547912597656, 'logps/rejected': -188.40609741210938, 'logits/chosen': 2.313809394836426, 'logits/rejected': 2.301344156265259, 'epoch': 0.25}
{'loss': 0.6932, 'grad_norm': 18.384952545166016, 'learning_rate': 7.610036437012028e-06, 'rewards/chosen': 0.3097269833087921, 'rewards/rejected': 0.13365793228149414, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.17606905102729797, 'logps/chosen': -169.30868530273438, 'logps/rejected': -185.61318969726562, 'logits/chosen': 2.242058753967285, 'logits/rejected': 2.2408957481384277, 'epoch': 0.26}
{'loss': 0.6871, 'grad_norm': 9.740090370178223, 'learning_rate': 7.588832647104142e-06, 'rewards/chosen': 0.26889532804489136, 'rewards/rejected': 0.2095562070608139, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.059339091181755066, 'logps/chosen': -166.91358947753906, 'logps/rejected': -177.91835021972656, 'logits/chosen': 2.2792446613311768, 'logits/rejected': 2.294384717941284, 'epoch': 0.27}
{'loss': 0.6506, 'grad_norm': 9.780561447143555, 'learning_rate': 7.566926273569013e-06, 'rewards/chosen': 0.3169918954372406, 'rewards/rejected': 0.13567820191383362, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.18131372332572937, 'logps/chosen': -195.61520385742188, 'logps/rejected': -195.49771118164062, 'logits/chosen': 2.257295846939087, 'logits/rejected': 2.303133964538574, 'epoch': 0.28}
{'loss': 0.6636, 'grad_norm': 9.283323287963867, 'learning_rate': 7.54432154938806e-06, 'rewards/chosen': 0.2650530934333801, 'rewards/rejected': 0.16643008589744568, 'rewards/accuracies': 0.625, 'rewards/margins': 0.09862299263477325, 'logps/chosen': -188.62762451171875, 'logps/rejected': -192.7579345703125, 'logits/chosen': 2.2285284996032715, 'logits/rejected': 2.2480242252349854, 'epoch': 0.28}
{'loss': 0.6391, 'grad_norm': 8.201744079589844, 'learning_rate': 7.521022842485411e-06, 'rewards/chosen': 0.38644105195999146, 'rewards/rejected': 0.22152605652809143, 'rewards/accuracies': 0.625, 'rewards/margins': 0.16491499543190002, 'logps/chosen': -164.36569213867188, 'logps/rejected': -199.58096313476562, 'logits/chosen': 2.2830116748809814, 'logits/rejected': 2.3115503787994385, 'epoch': 0.29}
{'loss': 0.5817, 'grad_norm': 9.511895179748535, 'learning_rate': 7.497034654883882e-06, 'rewards/chosen': 0.4012368619441986, 'rewards/rejected': 0.08477087318897247, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.31646594405174255, 'logps/chosen': -179.39614868164062, 'logps/rejected': -195.48468017578125, 'logits/chosen': 2.279130220413208, 'logits/rejected': 2.307798385620117, 'epoch': 0.3}
{'loss': 0.6678, 'grad_norm': 9.401930809020996, 'learning_rate': 7.472361621835054e-06, 'rewards/chosen': 0.22938215732574463, 'rewards/rejected': 0.12647849321365356, 'rewards/accuracies': 0.625, 'rewards/margins': 0.10290365666151047, 'logps/chosen': -154.9225311279297, 'logps/rejected': -188.61280822753906, 'logits/chosen': 2.326767683029175, 'logits/rejected': 2.325437545776367, 'epoch': 0.31}
{'loss': 0.6299, 'grad_norm': 10.810052871704102, 'learning_rate': 7.4470085109235875e-06, 'rewards/chosen': 0.3683328628540039, 'rewards/rejected': 0.07242584228515625, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.29590702056884766, 'logps/chosen': -173.3725128173828, 'logps/rejected': -169.1876983642578, 'logits/chosen': 2.3496532440185547, 'logits/rejected': 2.3864328861236572, 'epoch': 0.32}
{'loss': 0.6235, 'grad_norm': 13.267583847045898, 'learning_rate': 7.420980221145993e-06, 'rewards/chosen': 0.2534725069999695, 'rewards/rejected': 0.01900777406990528, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.23446469008922577, 'logps/chosen': -170.48089599609375, 'logps/rejected': -203.2899169921875, 'logits/chosen': 2.2982077598571777, 'logits/rejected': 2.338784694671631, 'epoch': 0.33}
{'loss': 0.6117, 'grad_norm': 13.232632637023926, 'learning_rate': 7.394281781963992e-06, 'rewards/chosen': 0.43902215361595154, 'rewards/rejected': 0.03297300264239311, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4060491621494293, 'logps/chosen': -185.86129760742188, 'logps/rejected': -196.9231414794922, 'logits/chosen': 2.3058319091796875, 'logits/rejected': 2.3720335960388184, 'epoch': 0.34}
{'loss': 0.5781, 'grad_norm': 14.49719524383545, 'learning_rate': 7.366918352332663e-06, 'rewards/chosen': 0.1988781988620758, 'rewards/rejected': -0.0686151534318924, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.267493337392807, 'logps/chosen': -143.626220703125, 'logps/rejected': -192.9218292236328, 'logits/chosen': 2.2353055477142334, 'logits/rejected': 2.2848658561706543, 'epoch': 0.35}
{'loss': 0.5923, 'grad_norm': 11.16458511352539, 'learning_rate': 7.338895219703583e-06, 'rewards/chosen': 0.3084319233894348, 'rewards/rejected': 0.06137166544795036, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.24706026911735535, 'logps/chosen': -166.24330139160156, 'logps/rejected': -183.92535400390625, 'logits/chosen': 2.3073625564575195, 'logits/rejected': 2.3073318004608154, 'epoch': 0.36}
{'loss': 0.7408, 'grad_norm': 55.33304977416992, 'learning_rate': 7.310217799003127e-06, 'rewards/chosen': 0.3727412819862366, 'rewards/rejected': 0.035970307886600494, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.33677101135253906, 'logps/chosen': -180.2083282470703, 'logps/rejected': -177.74693298339844, 'logits/chosen': 2.301530361175537, 'logits/rejected': 2.3727190494537354, 'epoch': 0.36}
{'loss': 0.7484, 'grad_norm': 29.149730682373047, 'learning_rate': 7.280891631586137e-06, 'rewards/chosen': 0.5213861465454102, 'rewards/rejected': 0.22899608314037323, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.29239004850387573, 'logps/chosen': -165.86614990234375, 'logps/rejected': -202.9041748046875, 'logits/chosen': 2.2685749530792236, 'logits/rejected': 2.406247615814209, 'epoch': 0.37}
{'loss': 0.666, 'grad_norm': 19.09225082397461, 'learning_rate': 7.250922384165165e-06, 'rewards/chosen': 0.27902087569236755, 'rewards/rejected': 0.08229608833789825, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.1967248022556305, 'logps/chosen': -167.57437133789062, 'logps/rejected': -183.37062072753906, 'logits/chosen': 2.2999095916748047, 'logits/rejected': 2.294389486312866, 'epoch': 0.38}
{'loss': 0.9421, 'grad_norm': 74.01541900634766, 'learning_rate': 7.220315847715487e-06, 'rewards/chosen': 0.3027413487434387, 'rewards/rejected': 0.011863335967063904, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.290878027677536, 'logps/chosen': -158.75892639160156, 'logps/rejected': -192.1488494873047, 'logits/chosen': 2.2349183559417725, 'logits/rejected': 2.2917873859405518, 'epoch': 0.39}
{'loss': 0.6015, 'grad_norm': 10.999422073364258, 'learning_rate': 7.189077936356117e-06, 'rewards/chosen': 0.2763175070285797, 'rewards/rejected': 0.11616010218858719, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.16015738248825073, 'logps/chosen': -168.82290649414062, 'logps/rejected': -188.4451446533203, 'logits/chosen': 2.3220458030700684, 'logits/rejected': 2.281071424484253, 'epoch': 0.4}
{'loss': 0.6098, 'grad_norm': 15.520269393920898, 'learning_rate': 7.157214686207011e-06, 'rewards/chosen': 0.372900128364563, 'rewards/rejected': -0.0015829084441065788, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.37448304891586304, 'logps/chosen': -177.22201538085938, 'logps/rejected': -222.41238403320312, 'logits/chosen': 2.278745651245117, 'logits/rejected': 2.3528573513031006, 'epoch': 0.41}
{'loss': 0.6132, 'grad_norm': 19.949134826660156, 'learning_rate': 7.124732254222705e-06, 'rewards/chosen': 0.28268176317214966, 'rewards/rejected': -0.04538698494434357, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.3280687630176544, 'logps/chosen': -159.41065979003906, 'logps/rejected': -188.42530822753906, 'logits/chosen': 2.2925853729248047, 'logits/rejected': 2.378194570541382, 'epoch': 0.42}
{'loss': 0.4765, 'grad_norm': 12.78232479095459, 'learning_rate': 7.091636917002608e-06, 'rewards/chosen': 0.37386977672576904, 'rewards/rejected': -0.07729197293519974, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4511617422103882, 'logps/chosen': -171.72007751464844, 'logps/rejected': -186.63246154785156, 'logits/chosen': 2.2362303733825684, 'logits/rejected': 2.3422536849975586, 'epoch': 0.43}
{'loss': 0.6866, 'grad_norm': 17.668506622314453, 'learning_rate': 7.057935069578163e-06, 'rewards/chosen': 0.10922975838184357, 'rewards/rejected': 0.03338509052991867, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.0758446604013443, 'logps/chosen': -169.32337951660156, 'logps/rejected': -188.0347442626953, 'logits/chosen': 2.2377829551696777, 'logits/rejected': 2.2504730224609375, 'epoch': 0.44}
{'loss': 0.5675, 'grad_norm': 20.074995040893555, 'learning_rate': 7.023633224177143e-06, 'rewards/chosen': 0.19572392106056213, 'rewards/rejected': -0.16153889894485474, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.35726282000541687, 'logps/chosen': -145.83782958984375, 'logps/rejected': -198.0724334716797, 'logits/chosen': 2.304304838180542, 'logits/rejected': 2.3099350929260254, 'epoch': 0.44}
{'loss': 0.9059, 'grad_norm': 70.56936645507812, 'learning_rate': 6.988738008965275e-06, 'rewards/chosen': 0.11662349849939346, 'rewards/rejected': -0.04545898362994194, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.1620824933052063, 'logps/chosen': -186.39682006835938, 'logps/rejected': -199.0577850341797, 'logits/chosen': 2.195657253265381, 'logits/rejected': 2.323061466217041, 'epoch': 0.45}
{'loss': 0.6762, 'grad_norm': 45.531707763671875, 'learning_rate': 6.953256166765487e-06, 'rewards/chosen': 0.07181063294410706, 'rewards/rejected': -0.14775896072387695, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.2195696085691452, 'logps/chosen': -177.86212158203125, 'logps/rejected': -192.89947509765625, 'logits/chosen': 2.323981761932373, 'logits/rejected': 2.3254141807556152, 'epoch': 0.46}
{'loss': 0.5675, 'grad_norm': 23.355716705322266, 'learning_rate': 6.917194553754984e-06, 'rewards/chosen': 0.3371519148349762, 'rewards/rejected': -0.028092380613088608, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.3652442991733551, 'logps/chosen': -183.58644104003906, 'logps/rejected': -203.8323974609375, 'logits/chosen': 2.224883794784546, 'logits/rejected': 2.295172691345215, 'epoch': 0.47}
{'loss': 0.7251, 'grad_norm': 49.765689849853516, 'learning_rate': 6.880560138140425e-06, 'rewards/chosen': 0.06294813752174377, 'rewards/rejected': -0.2513299882411957, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.31427812576293945, 'logps/chosen': -181.1171417236328, 'logps/rejected': -202.52857971191406, 'logits/chosen': 2.250722646713257, 'logits/rejected': 2.277256727218628, 'epoch': 0.48}
{'loss': 0.6224, 'grad_norm': 17.214458465576172, 'learning_rate': 6.843359998811451e-06, 'rewards/chosen': 0.21270312368869781, 'rewards/rejected': -0.04796438664197922, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.2606675326824188, 'logps/chosen': -186.74893188476562, 'logps/rejected': -190.29681396484375, 'logits/chosen': 2.3287129402160645, 'logits/rejected': 2.26666259765625, 'epoch': 0.49}
{'loss': 0.5489, 'grad_norm': 9.992488861083984, 'learning_rate': 6.80560132397283e-06, 'rewards/chosen': 0.39136409759521484, 'rewards/rejected': -0.023516271263360977, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.41488033533096313, 'logps/chosen': -166.4637908935547, 'logps/rejected': -167.67739868164062, 'logits/chosen': 2.3047115802764893, 'logits/rejected': 2.393742322921753, 'epoch': 0.5}
{'loss': 0.6567, 'grad_norm': 11.305716514587402, 'learning_rate': 6.767291409755477e-06, 'rewards/chosen': 0.21805229783058167, 'rewards/rejected': 0.059443339705467224, 'rewards/accuracies': 0.5, 'rewards/margins': 0.15860895812511444, 'logps/chosen': -168.38931274414062, 'logps/rejected': -170.98207092285156, 'logits/chosen': 2.3221566677093506, 'logits/rejected': 2.3597536087036133, 'epoch': 0.51}
{'loss': 0.5387, 'grad_norm': 21.22523307800293, 'learning_rate': 6.728437658806611e-06, 'rewards/chosen': 0.24358204007148743, 'rewards/rejected': -0.1813032329082489, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.42488527297973633, 'logps/chosen': -153.91329956054688, 'logps/rejected': -176.82589721679688, 'logits/chosen': 2.278846263885498, 'logits/rejected': 2.3716726303100586, 'epoch': 0.51}
{'loss': 0.6724, 'grad_norm': 28.3118953704834, 'learning_rate': 6.689047578859343e-06, 'rewards/chosen': 0.19068622589111328, 'rewards/rejected': -0.0797191634774208, 'rewards/accuracies': 0.75, 'rewards/margins': 0.2704053819179535, 'logps/chosen': -178.87315368652344, 'logps/rejected': -188.07827758789062, 'logits/chosen': 2.298736572265625, 'logits/rejected': 2.3422791957855225, 'epoch': 0.52}
{'loss': 0.4885, 'grad_norm': 11.39338207244873, 'learning_rate': 6.649128781281956e-06, 'rewards/chosen': 0.3185518682003021, 'rewards/rejected': -0.11541128158569336, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.4339631497859955, 'logps/chosen': -154.61306762695312, 'logps/rejected': -186.96282958984375, 'logits/chosen': 2.317044258117676, 'logits/rejected': 2.331732749938965, 'epoch': 0.53}
{'loss': 0.5759, 'grad_norm': 18.10517692565918, 'learning_rate': 6.608688979607144e-06, 'rewards/chosen': 0.3206689953804016, 'rewards/rejected': -0.09536200016736984, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.41603097319602966, 'logps/chosen': -200.9910888671875, 'logps/rejected': -203.54635620117188, 'logits/chosen': 2.2484025955200195, 'logits/rejected': 2.3196513652801514, 'epoch': 0.54}
{'loss': 0.6159, 'grad_norm': 13.97098159790039, 'learning_rate': 6.567735988041536e-06, 'rewards/chosen': 0.4342803955078125, 'rewards/rejected': 0.02315673790872097, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.4111236333847046, 'logps/chosen': -192.21566772460938, 'logps/rejected': -234.28460693359375, 'logits/chosen': 2.2877016067504883, 'logits/rejected': 2.2328431606292725, 'epoch': 0.55}
{'loss': 0.8082, 'grad_norm': 44.70119857788086, 'learning_rate': 6.5262777199557385e-06, 'rewards/chosen': 0.05711717903614044, 'rewards/rejected': -0.046056751161813736, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.10317392647266388, 'logps/chosen': -189.1515350341797, 'logps/rejected': -193.87222290039062, 'logits/chosen': 2.3110263347625732, 'logits/rejected': 2.32886004447937, 'epoch': 0.56}
