Finetuning score threshold: -574.06
Learning rate before schedule: 1e-05
Learning rate after schedule: 6.4549722436790284e-06
Finetuning with 11104 chats
Extracting prompt in train dataset: 100%|██████████| 11104/11104 [00:02<00:00, 5364.66 examples/s]
Applying chat template to train dataset: 100%|██████████| 11104/11104 [00:03<00:00, 3319.96 examples/s]
Tokenizing train dataset: 100%|██████████| 11104/11104 [00:48<00:00, 227.59 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 128009, 'pad_token_id': 128009}.
                                                  
{'loss': 0.6931, 'grad_norm': 13.082189559936523, 'learning_rate': 6.4549722436790284e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -316.540771484375, 'logps/rejected': -325.4195861816406, 'logits/chosen': 2.2208974361419678, 'logits/rejected': 2.185713768005371, 'epoch': 0.0}
{'loss': 0.7385, 'grad_norm': 16.777626037597656, 'learning_rate': 6.450971775463265e-06, 'rewards/chosen': 0.14517536759376526, 'rewards/rejected': 0.20477773249149323, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.05960234999656677, 'logps/chosen': -319.8421325683594, 'logps/rejected': -358.5406799316406, 'logits/chosen': 2.267943859100342, 'logits/rejected': 2.1922223567962646, 'epoch': 0.03}
{'loss': 0.6825, 'grad_norm': 11.933879852294922, 'learning_rate': 6.450211542878543e-06, 'rewards/chosen': 0.26839736104011536, 'rewards/rejected': 0.24553413689136505, 'rewards/accuracies': 0.4375, 'rewards/margins': 0.022863201797008514, 'logps/chosen': -302.1892395019531, 'logps/rejected': -354.4295654296875, 'logits/chosen': 2.231491804122925, 'logits/rejected': 2.287923812866211, 'epoch': 0.04}
{'loss': 0.6751, 'grad_norm': 13.053574562072754, 'learning_rate': 6.449385270855979e-06, 'rewards/chosen': 0.24492225050926208, 'rewards/rejected': 0.1345231980085373, 'rewards/accuracies': 0.625, 'rewards/margins': 0.11039905995130539, 'logps/chosen': -306.1936950683594, 'logps/rejected': -344.3334655761719, 'logits/chosen': 2.2291743755340576, 'logits/rejected': 2.2245030403137207, 'epoch': 0.04}
{'loss': 0.6698, 'grad_norm': 11.517708778381348, 'learning_rate': 6.448492976327375e-06, 'rewards/chosen': 0.24149399995803833, 'rewards/rejected': 0.1899062991142273, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.051587674766778946, 'logps/chosen': -324.10821533203125, 'logps/rejected': -346.2464599609375, 'logits/chosen': 2.208583354949951, 'logits/rejected': 2.2650949954986572, 'epoch': 0.04}
{'loss': 0.6542, 'grad_norm': 8.823707580566406, 'learning_rate': 6.4475346775774495e-06, 'rewards/chosen': 0.40193045139312744, 'rewards/rejected': 0.2584426999092102, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.14348773658275604, 'logps/chosen': -335.037109375, 'logps/rejected': -369.5481262207031, 'logits/chosen': 2.32069730758667, 'logits/rejected': 2.1797597408294678, 'epoch': 0.05}
{'loss': 0.6578, 'grad_norm': 10.96444034576416, 'learning_rate': 6.4465103942434655e-06, 'rewards/chosen': 0.3202263116836548, 'rewards/rejected': 0.20288315415382385, 'rewards/accuracies': 0.625, 'rewards/margins': 0.11734314262866974, 'logps/chosen': -311.59771728515625, 'logps/rejected': -371.8954162597656, 'logits/chosen': 2.2859044075012207, 'logits/rejected': 2.222954750061035, 'epoch': 0.05}
{'loss': 0.6663, 'grad_norm': 9.221366882324219, 'learning_rate': 6.445420147314832e-06, 'rewards/chosen': 0.39900070428848267, 'rewards/rejected': 0.24159908294677734, 'rewards/accuracies': 0.75, 'rewards/margins': 0.1574016660451889, 'logps/chosen': -350.1547546386719, 'logps/rejected': -362.5942687988281, 'logits/chosen': 2.2952070236206055, 'logits/rejected': 2.2950034141540527, 'epoch': 0.05}
{'loss': 0.706, 'grad_norm': 13.733078002929688, 'learning_rate': 6.444263959132666e-06, 'rewards/chosen': 0.26445531845092773, 'rewards/rejected': 0.2317550778388977, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.03270025551319122, 'logps/chosen': -313.98980712890625, 'logps/rejected': -361.9570617675781, 'logits/chosen': 2.2185490131378174, 'logits/rejected': 2.2125742435455322, 'epoch': 0.05}
{'loss': 0.7322, 'grad_norm': 24.420385360717773, 'learning_rate': 6.443041853389344e-06, 'rewards/chosen': 0.28917771577835083, 'rewards/rejected': 0.24394245445728302, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.04523525387048721, 'logps/chosen': -343.47454833984375, 'logps/rejected': -355.43426513671875, 'logits/chosen': 2.2876946926116943, 'logits/rejected': 2.305811882019043, 'epoch': 0.06}
{'loss': 0.6691, 'grad_norm': 7.331770896911621, 'learning_rate': 6.4417538551280094e-06, 'rewards/chosen': 0.48274198174476624, 'rewards/rejected': 0.3760662078857422, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.10667571425437927, 'logps/chosen': -292.88031005859375, 'logps/rejected': -354.13671875, 'logits/chosen': 2.362330198287964, 'logits/rejected': 2.2409026622772217, 'epoch': 0.06}
{'loss': 0.7022, 'grad_norm': 11.082268714904785, 'learning_rate': 6.440399990742062e-06, 'rewards/chosen': 0.27436524629592896, 'rewards/rejected': 0.28050100803375244, 'rewards/accuracies': 0.46875, 'rewards/margins': -0.0061357468366622925, 'logps/chosen': -311.18035888671875, 'logps/rejected': -320.9443359375, 'logits/chosen': 2.238523244857788, 'logits/rejected': 2.2129335403442383, 'epoch': 0.06}
{'loss': 0.727, 'grad_norm': 9.214482307434082, 'learning_rate': 6.438980287974617e-06, 'rewards/chosen': 0.4025695025920868, 'rewards/rejected': 0.46824610233306885, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.06567659974098206, 'logps/chosen': -323.57464599609375, 'logps/rejected': -342.505615234375, 'logits/chosen': 2.2210378646850586, 'logits/rejected': 2.2095489501953125, 'epoch': 0.07}
{'loss': 0.668, 'grad_norm': 10.604870796203613, 'learning_rate': 6.437494775917936e-06, 'rewards/chosen': 0.3502855598926544, 'rewards/rejected': 0.21427860856056213, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.1360069215297699, 'logps/chosen': -323.48370361328125, 'logps/rejected': -337.20751953125, 'logits/chosen': 2.277679443359375, 'logits/rejected': 2.1670949459075928, 'epoch': 0.07}
{'loss': 0.7017, 'grad_norm': 8.086026191711426, 'learning_rate': 6.435943485012835e-06, 'rewards/chosen': 0.40231093764305115, 'rewards/rejected': 0.3962601125240326, 'rewards/accuracies': 0.5, 'rewards/margins': 0.006050886586308479, 'logps/chosen': -311.60504150390625, 'logps/rejected': -355.77862548828125, 'logits/chosen': 2.2606918811798096, 'logits/rejected': 2.199463129043579, 'epoch': 0.07}
{'loss': 0.6555, 'grad_norm': 9.24774169921875, 'learning_rate': 6.434326447048049e-06, 'rewards/chosen': 0.4117852747440338, 'rewards/rejected': 0.3039504885673523, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.1078348234295845, 'logps/chosen': -318.84033203125, 'logps/rejected': -339.97613525390625, 'logits/chosen': 2.2435872554779053, 'logits/rejected': 2.2253401279449463, 'epoch': 0.07}
{'loss': 0.6935, 'grad_norm': 7.302989959716797, 'learning_rate': 6.432643695159595e-06, 'rewards/chosen': 0.4428548812866211, 'rewards/rejected': 0.43300381302833557, 'rewards/accuracies': 0.4375, 'rewards/margins': 0.009851068258285522, 'logps/chosen': -310.4311218261719, 'logps/rejected': -321.4383544921875, 'logits/chosen': 2.286508321762085, 'logits/rejected': 2.247673749923706, 'epoch': 0.08}
{'loss': 0.6794, 'grad_norm': 8.49173641204834, 'learning_rate': 6.4308952638300855e-06, 'rewards/chosen': 0.4492036998271942, 'rewards/rejected': 0.35210323333740234, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.09710045903921127, 'logps/chosen': -310.2145690917969, 'logps/rejected': -381.3204650878906, 'logits/chosen': 2.224705219268799, 'logits/rejected': 2.1609084606170654, 'epoch': 0.08}
{'loss': 0.6493, 'grad_norm': 7.874165058135986, 'learning_rate': 6.429081188888021e-06, 'rewards/chosen': 0.5345778465270996, 'rewards/rejected': 0.3463888168334961, 'rewards/accuracies': 0.625, 'rewards/margins': 0.18818902969360352, 'logps/chosen': -300.84259033203125, 'logps/rejected': -350.1684265136719, 'logits/chosen': 2.2358202934265137, 'logits/rejected': 2.274139404296875, 'epoch': 0.08}
{'loss': 0.6418, 'grad_norm': 9.511061668395996, 'learning_rate': 6.427201507507058e-06, 'rewards/chosen': 0.425980806350708, 'rewards/rejected': 0.24016954004764557, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.18581123650074005, 'logps/chosen': -317.6831359863281, 'logps/rejected': -361.99151611328125, 'logits/chosen': 2.21578311920166, 'logits/rejected': 2.21573805809021, 'epoch': 0.09}
{'loss': 0.6638, 'grad_norm': 9.440078735351562, 'learning_rate': 6.4252562582052484e-06, 'rewards/chosen': 0.5066002011299133, 'rewards/rejected': 0.3500574231147766, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.15654276311397552, 'logps/chosen': -346.457275390625, 'logps/rejected': -361.8363342285156, 'logits/chosen': 2.2295289039611816, 'logits/rejected': 2.190394878387451, 'epoch': 0.09}
{'loss': 0.6646, 'grad_norm': 8.574990272521973, 'learning_rate': 6.4232454808442475e-06, 'rewards/chosen': 0.46031859517097473, 'rewards/rejected': 0.32195910811424255, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.1383594572544098, 'logps/chosen': -320.0083923339844, 'logps/rejected': -346.16839599609375, 'logits/chosen': 2.218219041824341, 'logits/rejected': 2.289137840270996, 'epoch': 0.09}
{'loss': 0.6711, 'grad_norm': 11.10696792602539, 'learning_rate': 6.421169216628497e-06, 'rewards/chosen': 0.43113330006599426, 'rewards/rejected': 0.3324970304965973, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.09863625466823578, 'logps/chosen': -298.26422119140625, 'logps/rejected': -358.32183837890625, 'logits/chosen': 2.203126907348633, 'logits/rejected': 2.230419635772705, 'epoch': 0.1}
{'loss': 0.6788, 'grad_norm': 8.57399845123291, 'learning_rate': 6.419027508104386e-06, 'rewards/chosen': 0.511954128742218, 'rewards/rejected': 0.38571569323539734, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.12623843550682068, 'logps/chosen': -300.9969787597656, 'logps/rejected': -357.45013427734375, 'logits/chosen': 2.224151372909546, 'logits/rejected': 2.258103847503662, 'epoch': 0.1}
{'loss': 0.6608, 'grad_norm': 8.746784210205078, 'learning_rate': 6.41682039915937e-06, 'rewards/chosen': 0.5622087121009827, 'rewards/rejected': 0.3978084325790405, 'rewards/accuracies': 0.625, 'rewards/margins': 0.16440027952194214, 'logps/chosen': -292.6924133300781, 'logps/rejected': -346.7788391113281, 'logits/chosen': 2.219175338745117, 'logits/rejected': 2.232640266418457, 'epoch': 0.1}
{'loss': 0.6521, 'grad_norm': 8.650708198547363, 'learning_rate': 6.414547935021081e-06, 'rewards/chosen': 0.5560863018035889, 'rewards/rejected': 0.3356485366821289, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.22043782472610474, 'logps/chosen': -301.29962158203125, 'logps/rejected': -361.4317932128906, 'logits/chosen': 2.206359624862671, 'logits/rejected': 2.1524436473846436, 'epoch': 0.1}
{'loss': 0.6189, 'grad_norm': 10.215923309326172, 'learning_rate': 6.412210162256395e-06, 'rewards/chosen': 0.580879807472229, 'rewards/rejected': 0.21854189038276672, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.3623378872871399, 'logps/chosen': -322.38714599609375, 'logps/rejected': -339.03033447265625, 'logits/chosen': 2.2944648265838623, 'logits/rejected': 2.23486065864563, 'epoch': 0.11}
{'loss': 0.6747, 'grad_norm': 9.792213439941406, 'learning_rate': 6.409807128770478e-06, 'rewards/chosen': 0.47316163778305054, 'rewards/rejected': 0.343797892332077, 'rewards/accuracies': 0.625, 'rewards/margins': 0.12936383485794067, 'logps/chosen': -317.6587219238281, 'logps/rejected': -341.8445129394531, 'logits/chosen': 2.2685909271240234, 'logits/rejected': 2.1849453449249268, 'epoch': 0.11}
{'loss': 0.6218, 'grad_norm': 10.023862838745117, 'learning_rate': 6.407338883805806e-06, 'rewards/chosen': 0.4709392786026001, 'rewards/rejected': 0.2389148622751236, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.2320243865251541, 'logps/chosen': -325.1985168457031, 'logps/rejected': -371.99566650390625, 'logits/chosen': 2.299093723297119, 'logits/rejected': 2.2875494956970215, 'epoch': 0.11}
{'loss': 0.674, 'grad_norm': 10.113224983215332, 'learning_rate': 6.404805477941157e-06, 'rewards/chosen': 0.526873767375946, 'rewards/rejected': 0.41335809230804443, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.11351567506790161, 'logps/chosen': -305.5684814453125, 'logps/rejected': -331.1231384277344, 'logits/chosen': 2.287706136703491, 'logits/rejected': 2.253432273864746, 'epoch': 0.12}
{'loss': 0.6469, 'grad_norm': 12.034102439880371, 'learning_rate': 6.402206963090571e-06, 'rewards/chosen': 0.46367552876472473, 'rewards/rejected': 0.20895785093307495, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.2547176480293274, 'logps/chosen': -321.8993225097656, 'logps/rejected': -359.814697265625, 'logits/chosen': 2.167879104614258, 'logits/rejected': 2.131051778793335, 'epoch': 0.12}
{'loss': 0.6231, 'grad_norm': 12.39698600769043, 'learning_rate': 6.399543392502289e-06, 'rewards/chosen': 0.39994147419929504, 'rewards/rejected': 0.18479672074317932, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.21514472365379333, 'logps/chosen': -320.6960754394531, 'logps/rejected': -360.7986755371094, 'logits/chosen': 2.211618185043335, 'logits/rejected': 2.2423007488250732, 'epoch': 0.12}
{'loss': 0.6821, 'grad_norm': 11.244379997253418, 'learning_rate': 6.396814820757662e-06, 'rewards/chosen': 0.38911744952201843, 'rewards/rejected': 0.315996915102005, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.07312050461769104, 'logps/chosen': -300.3941345214844, 'logps/rejected': -344.2072448730469, 'logits/chosen': 2.2029919624328613, 'logits/rejected': 2.16494083404541, 'epoch': 0.12}
{'loss': 0.6984, 'grad_norm': 32.093841552734375, 'learning_rate': 6.39402130377003e-06, 'rewards/chosen': 0.4220518469810486, 'rewards/rejected': 0.23074817657470703, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.19130362570285797, 'logps/chosen': -331.77752685546875, 'logps/rejected': -351.81280517578125, 'logits/chosen': 2.247279644012451, 'logits/rejected': 2.1895453929901123, 'epoch': 0.13}
{'loss': 0.6642, 'grad_norm': 11.212867736816406, 'learning_rate': 6.391162898783579e-06, 'rewards/chosen': 0.42293471097946167, 'rewards/rejected': 0.23681315779685974, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.18612156808376312, 'logps/chosen': -308.8596496582031, 'logps/rejected': -362.072509765625, 'logits/chosen': 2.2463808059692383, 'logits/rejected': 2.2674570083618164, 'epoch': 0.13}
{'loss': 0.6164, 'grad_norm': 13.07257080078125, 'learning_rate': 6.388239664372164e-06, 'rewards/chosen': 0.4510435461997986, 'rewards/rejected': 0.13822691142559052, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.3128166198730469, 'logps/chosen': -307.07781982421875, 'logps/rejected': -360.33221435546875, 'logits/chosen': 2.3597521781921387, 'logits/rejected': 2.3596174716949463, 'epoch': 0.13}
{'loss': 0.6787, 'grad_norm': 15.5930814743042, 'learning_rate': 6.385251660438116e-06, 'rewards/chosen': 0.38430342078208923, 'rewards/rejected': 0.21954822540283203, 'rewards/accuracies': 0.625, 'rewards/margins': 0.16475525498390198, 'logps/chosen': -321.5816955566406, 'logps/rejected': -343.95703125, 'logits/chosen': 2.252077102661133, 'logits/rejected': 2.275956630706787, 'epoch': 0.14}
{'loss': 0.6886, 'grad_norm': 18.804170608520508, 'learning_rate': 6.3821989482110066e-06, 'rewards/chosen': 0.3178335428237915, 'rewards/rejected': 0.21895885467529297, 'rewards/accuracies': 0.625, 'rewards/margins': 0.09887465834617615, 'logps/chosen': -336.383544921875, 'logps/rejected': -349.6123352050781, 'logits/chosen': 2.250450849533081, 'logits/rejected': 2.23323392868042, 'epoch': 0.14}
{'loss': 0.6388, 'grad_norm': 19.533533096313477, 'learning_rate': 6.379081590246398e-06, 'rewards/chosen': 0.3601018786430359, 'rewards/rejected': 0.10626449435949326, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.2538374066352844, 'logps/chosen': -344.1696472167969, 'logps/rejected': -339.159912109375, 'logits/chosen': 2.184475898742676, 'logits/rejected': 2.2306110858917236, 'epoch': 0.14}
{'loss': 0.6018, 'grad_norm': 22.93589210510254, 'learning_rate': 6.375899650424559e-06, 'rewards/chosen': 0.2675971984863281, 'rewards/rejected': -0.10577088594436646, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.3733680844306946, 'logps/chosen': -306.9540100097656, 'logps/rejected': -374.71258544921875, 'logits/chosen': 2.2665014266967773, 'logits/rejected': 2.2843782901763916, 'epoch': 0.14}
{'loss': 0.5986, 'grad_norm': 13.806811332702637, 'learning_rate': 6.372653193949157e-06, 'rewards/chosen': 0.4445943832397461, 'rewards/rejected': 0.14860877394676208, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.2959855794906616, 'logps/chosen': -329.22454833984375, 'logps/rejected': -335.8481140136719, 'logits/chosen': 2.19453501701355, 'logits/rejected': 2.2911102771759033, 'epoch': 0.15}
{'loss': 0.6327, 'grad_norm': 18.134992599487305, 'learning_rate': 6.369342287345922e-06, 'rewards/chosen': 0.24490126967430115, 'rewards/rejected': 0.019468113780021667, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.22543315589427948, 'logps/chosen': -311.7802734375, 'logps/rejected': -333.7023620605469, 'logits/chosen': 2.1605076789855957, 'logits/rejected': 2.1820902824401855, 'epoch': 0.15}
{'loss': 0.6441, 'grad_norm': 27.751951217651367, 'learning_rate': 6.365966998461284e-06, 'rewards/chosen': 0.2994321882724762, 'rewards/rejected': -0.006503112614154816, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.3059352934360504, 'logps/chosen': -344.5238037109375, 'logps/rejected': -345.11175537109375, 'logits/chosen': 2.2256431579589844, 'logits/rejected': 2.311007261276245, 'epoch': 0.15}
{'loss': 0.5516, 'grad_norm': 29.267696380615234, 'learning_rate': 6.3625273964609785e-06, 'rewards/chosen': 0.38894158601760864, 'rewards/rejected': -0.07999115437269211, 'rewards/accuracies': 0.75, 'rewards/margins': 0.4689326882362366, 'logps/chosen': -302.40020751953125, 'logps/rejected': -365.0445251464844, 'logits/chosen': 2.2894020080566406, 'logits/rejected': 2.2095751762390137, 'epoch': 0.16}
{'loss': 0.7251, 'grad_norm': 34.95965576171875, 'learning_rate': 6.359023551828636e-06, 'rewards/chosen': 0.2000141143798828, 'rewards/rejected': 0.00471897516399622, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.19529515504837036, 'logps/chosen': -293.12481689453125, 'logps/rejected': -345.51104736328125, 'logits/chosen': 2.1623778343200684, 'logits/rejected': 2.198763847351074, 'epoch': 0.16}
{'loss': 0.6799, 'grad_norm': 58.80162048339844, 'learning_rate': 6.355455536364331e-06, 'rewards/chosen': 0.30801257491111755, 'rewards/rejected': -0.07860869914293289, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.3866213262081146, 'logps/chosen': -310.2756042480469, 'logps/rejected': -362.1871337890625, 'logits/chosen': 2.1886446475982666, 'logits/rejected': 2.2047767639160156, 'epoch': 0.16}
{'loss': 0.7002, 'grad_norm': 28.56292724609375, 'learning_rate': 6.3518234231831165e-06, 'rewards/chosen': 0.2538992166519165, 'rewards/rejected': -0.023354526609182358, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.2772537171840668, 'logps/chosen': -309.4322814941406, 'logps/rejected': -320.5966796875, 'logits/chosen': 2.1979994773864746, 'logits/rejected': 2.260073184967041, 'epoch': 0.16}
{'loss': 0.6779, 'grad_norm': 31.519824981689453, 'learning_rate': 6.3481272867135206e-06, 'rewards/chosen': 0.25212937593460083, 'rewards/rejected': 0.056851960718631744, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.1952774077653885, 'logps/chosen': -318.3912353515625, 'logps/rejected': -341.033935546875, 'logits/chosen': 2.208742141723633, 'logits/rejected': 2.3306941986083984, 'epoch': 0.17}
{'loss': 0.639, 'grad_norm': 20.035388946533203, 'learning_rate': 6.344367202696025e-06, 'rewards/chosen': 0.2131797820329666, 'rewards/rejected': 0.043659403920173645, 'rewards/accuracies': 0.53125, 'rewards/margins': 0.16952037811279297, 'logps/chosen': -332.0631408691406, 'logps/rejected': -334.5079345703125, 'logits/chosen': 2.2212560176849365, 'logits/rejected': 2.1693902015686035, 'epoch': 0.17}
{'loss': 0.6131, 'grad_norm': 16.931255340576172, 'learning_rate': 6.340543248181511e-06, 'rewards/chosen': 0.32648733258247375, 'rewards/rejected': 0.010823821648955345, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.31566354632377625, 'logps/chosen': -307.6015319824219, 'logps/rejected': -345.703857421875, 'logits/chosen': 2.227699041366577, 'logits/rejected': 2.2033848762512207, 'epoch': 0.17}
{'loss': 0.6607, 'grad_norm': 23.069459915161133, 'learning_rate': 6.336655501529682e-06, 'rewards/chosen': 0.2038557082414627, 'rewards/rejected': 0.03001842461526394, 'rewards/accuracies': 0.5, 'rewards/margins': 0.1738373041152954, 'logps/chosen': -297.86187744140625, 'logps/rejected': -413.06097412109375, 'logits/chosen': 2.27435302734375, 'logits/rejected': 2.3606371879577637, 'epoch': 0.18}
{'loss': 0.6217, 'grad_norm': 18.33615493774414, 'learning_rate': 6.3327040424074555e-06, 'rewards/chosen': 0.27756616473197937, 'rewards/rejected': -0.02509993687272072, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.3026660978794098, 'logps/chosen': -331.8788146972656, 'logps/rejected': -359.823974609375, 'logits/chosen': 2.252596855163574, 'logits/rejected': 2.236602783203125, 'epoch': 0.18}
{'loss': 0.5683, 'grad_norm': 13.368008613586426, 'learning_rate': 6.328688951787334e-06, 'rewards/chosen': 0.4630691409111023, 'rewards/rejected': 0.026835832744836807, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.4362333416938782, 'logps/chosen': -300.99322509765625, 'logps/rejected': -365.8571472167969, 'logits/chosen': 2.2601327896118164, 'logits/rejected': 2.2584261894226074, 'epoch': 0.18}
