Finetuning score threshold: -148.41005
Learning rate before schedule: 1e-05
Learning rate after schedule: 9.12870929175277e-06
Finetuning with 2796 chats
Extracting prompt in train dataset: 100%|██████████| 2796/2796 [00:00<00:00, 5239.19 examples/s]
Applying chat template to train dataset: 100%|██████████| 2796/2796 [00:00<00:00, 3302.01 examples/s]
Tokenizing train dataset: 100%|██████████| 2796/2796 [00:09<00:00, 283.33 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 128009, 'pad_token_id': 128009}.
                                                
{'loss': 0.6931, 'grad_norm': 9.888455390930176, 'learning_rate': 9.12870929175277e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -177.59213256835938, 'logps/rejected': -189.80503845214844, 'logits/chosen': 2.264875888824463, 'logits/rejected': 2.265211582183838, 'epoch': 0.01}
{'loss': 0.7897, 'grad_norm': 63.65177917480469, 'learning_rate': 7.61446543354133e-06, 'rewards/chosen': 0.013878538273274899, 'rewards/rejected': -0.28809672594070435, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.301975280046463, 'logps/chosen': -180.49383544921875, 'logps/rejected': -189.75799560546875, 'logits/chosen': 2.2400143146514893, 'logits/rejected': 2.271389961242676, 'epoch': 0.55}
{'loss': 0.9323, 'grad_norm': 95.15252685546875, 'learning_rate': 7.553371279261566e-06, 'rewards/chosen': 0.09129676967859268, 'rewards/rejected': -0.25319090485572815, 'rewards/accuracies': 0.65625, 'rewards/margins': 0.3444876968860626, 'logps/chosen': -171.70654296875, 'logps/rejected': -182.45590209960938, 'logits/chosen': 2.382678747177124, 'logits/rejected': 2.432713031768799, 'epoch': 0.56}
{'loss': 0.5828, 'grad_norm': 34.060302734375, 'learning_rate': 7.491324786770265e-06, 'rewards/chosen': 0.18187618255615234, 'rewards/rejected': -0.3747074604034424, 'rewards/accuracies': 0.625, 'rewards/margins': 0.55658358335495, 'logps/chosen': -170.580322265625, 'logps/rejected': -197.91676330566406, 'logits/chosen': 2.26765775680542, 'logits/rejected': 2.286747694015503, 'epoch': 0.57}
{'loss': 0.5389, 'grad_norm': 19.612653732299805, 'learning_rate': 7.42834572485862e-06, 'rewards/chosen': 0.09249953925609589, 'rewards/rejected': -0.27184581756591797, 'rewards/accuracies': 0.75, 'rewards/margins': 0.36434537172317505, 'logps/chosen': -163.14596557617188, 'logps/rejected': -203.51124572753906, 'logits/chosen': 2.3583526611328125, 'logits/rejected': 2.3546833992004395, 'epoch': 0.58}
{'loss': 0.6725, 'grad_norm': 47.68585205078125, 'learning_rate': 7.364454159446141e-06, 'rewards/chosen': 0.1710297167301178, 'rewards/rejected': -0.1933249533176422, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.36435467004776, 'logps/chosen': -174.15133666992188, 'logps/rejected': -194.2003631591797, 'logits/chosen': 2.281829833984375, 'logits/rejected': 2.369455099105835, 'epoch': 0.6}
{'loss': 0.8009, 'grad_norm': 95.9583969116211, 'learning_rate': 7.299670447187409e-06, 'rewards/chosen': 0.2739475667476654, 'rewards/rejected': -0.08579684048891068, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.3597443699836731, 'logps/chosen': -184.5556640625, 'logps/rejected': -184.8179168701172, 'logits/chosen': 2.2935681343078613, 'logits/rejected': 2.3176963329315186, 'epoch': 0.61}
{'loss': 0.6071, 'grad_norm': 17.962482452392578, 'learning_rate': 7.234015228986185e-06, 'rewards/chosen': 0.19179996848106384, 'rewards/rejected': -0.08223828673362732, 'rewards/accuracies': 0.625, 'rewards/margins': 0.27403825521469116, 'logps/chosen': -169.79412841796875, 'logps/rejected': -198.7538299560547, 'logits/chosen': 2.296677827835083, 'logits/rejected': 2.3661186695098877, 'epoch': 0.62}
{'loss': 0.5983, 'grad_norm': 31.77359390258789, 'learning_rate': 7.167509423418959e-06, 'rewards/chosen': 0.06547021865844727, 'rewards/rejected': -0.2725536525249481, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.338023841381073, 'logps/chosen': -177.03323364257812, 'logps/rejected': -190.49615478515625, 'logits/chosen': 2.3044912815093994, 'logits/rejected': 2.349311113357544, 'epoch': 0.63}
{'loss': 0.6867, 'grad_norm': 27.483020782470703, 'learning_rate': 7.100174220070031e-06, 'rewards/chosen': 0.2807508409023285, 'rewards/rejected': 0.00579189695417881, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.27495890855789185, 'logps/chosen': -175.3212890625, 'logps/rejected': -203.17160034179688, 'logits/chosen': 2.279270887374878, 'logits/rejected': 2.3179616928100586, 'epoch': 0.64}
{'loss': 0.4732, 'grad_norm': 13.023320198059082, 'learning_rate': 7.0320310727802485e-06, 'rewards/chosen': 0.3348846435546875, 'rewards/rejected': -0.1587107628583908, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.4935954213142395, 'logps/chosen': -154.70664978027344, 'logps/rejected': -202.76882934570312, 'logits/chosen': 2.2982616424560547, 'logits/rejected': 2.282033681869507, 'epoch': 0.65}
{'loss': 0.5497, 'grad_norm': 17.871191024780273, 'learning_rate': 6.96310169281153e-06, 'rewards/chosen': 0.38145047426223755, 'rewards/rejected': -0.1085788756608963, 'rewards/accuracies': 0.75, 'rewards/margins': 0.49002933502197266, 'logps/chosen': -157.45774841308594, 'logps/rejected': -200.488037109375, 'logits/chosen': 2.165217161178589, 'logits/rejected': 2.309330463409424, 'epoch': 0.66}
{'loss': 0.6705, 'grad_norm': 19.65654945373535, 'learning_rate': 6.893408041929399e-06, 'rewards/chosen': 0.08660288155078888, 'rewards/rejected': 0.004552553407847881, 'rewards/accuracies': 0.59375, 'rewards/margins': 0.08205033093690872, 'logps/chosen': -169.0854034423828, 'logps/rejected': -195.4078826904297, 'logits/chosen': 2.2849910259246826, 'logits/rejected': 2.308293342590332, 'epoch': 0.68}
{'loss': 0.5564, 'grad_norm': 11.068646430969238, 'learning_rate': 6.8229723254056805e-06, 'rewards/chosen': 0.3323599696159363, 'rewards/rejected': -0.018038278445601463, 'rewards/accuracies': 0.78125, 'rewards/margins': 0.3503982722759247, 'logps/chosen': -166.54202270507812, 'logps/rejected': -177.96197509765625, 'logits/chosen': 2.259666681289673, 'logits/rejected': 2.345670223236084, 'epoch': 0.69}
{'loss': 0.5213, 'grad_norm': 15.514535903930664, 'learning_rate': 6.751816984943626e-06, 'rewards/chosen': 0.2769355773925781, 'rewards/rejected': -0.11374329775571823, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.39067888259887695, 'logps/chosen': -168.48104858398438, 'logps/rejected': -222.95840454101562, 'logits/chosen': 2.237253427505493, 'logits/rejected': 2.301448106765747, 'epoch': 0.7}
{'loss': 0.7723, 'grad_norm': 40.02704620361328, 'learning_rate': 6.679964691527707e-06, 'rewards/chosen': 0.3764771521091461, 'rewards/rejected': 0.028112981468439102, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.3483641743659973, 'logps/chosen': -191.01821899414062, 'logps/rejected': -207.7466583251953, 'logits/chosen': 2.28609299659729, 'logits/rejected': 2.422755718231201, 'epoch': 0.71}
{'loss': 0.5313, 'grad_norm': 17.73748779296875, 'learning_rate': 6.6074383382003525e-06, 'rewards/chosen': 0.30446529388427734, 'rewards/rejected': -0.09721735864877701, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.40168267488479614, 'logps/chosen': -179.33157348632812, 'logps/rejected': -207.078369140625, 'logits/chosen': 2.3405044078826904, 'logits/rejected': 2.3272416591644287, 'epoch': 0.72}
